isoTimestamp,accelX_mean,accelX_var,accelX_max,accelX_min,accelY_mean,accelY_var,accelY_max,accelY_min,accelZ_mean,accelZ_var,accelZ_max,accelZ_min,rateX_mean,rateX_var,rateX_max,rateX_min,rateY_mean,rateY_var,rateY_max,rateY_min,rateZ_mean,rateZ_var,rateZ_max,rateZ_min,timestamp_mean,timestamp_var,timestamp_max,timestamp_min,impact
2025-03-03 04:12:28.500000+00:00,1.0618182,0.03981146,1.6,0.6,-0.8036364,0.04665318,-0.4,-1.2,-2.0072727,0.03846466,-1.6,-2.4,-4.4327273,7.2363167,0.0,-12.9,11.32,15.954223,19.8,2.7,0.88000005,8.984592,8.5,-5.4,1740975149.7209637,0.026018627460328188,1740975149.993,1740975149.449,1
2025-03-03 04:12:30+00:00,1.1513515,0.037889324,1.8,0.6,-0.7621622,0.0551572,-0.2,-1.6,-1.9763514,0.054879125,-1.4,-2.5,-5.1236486,9.277735,0.0,-15.9,7.931757,16.55919,21.5,-9.5,1.1858108,12.047078,13.4,-3.9,1740975150.7464797,0.18973461794356783,1740975151.494,1740975150.003,0
2025-03-03 04:12:31.500000+00:00,1.1275167,0.039575532,1.8,0.6,-0.76510066,0.050665688,-0.2,-1.4,-2.005369,0.060376387,-1.4,-2.5,-2.9436243,61.87545,32.5,-10.5,6.944967,11.717763,17.6,-7.1,-1.0355705,58.148792,5.9,-42.5,1740975152.2487516,0.18890060335419007,1740975152.994,1740975151.504,0
2025-03-03 04:12:33+00:00,1.1382551,0.043188825,1.6,0.6,-0.79060405,0.043424632,-0.4,-1.2,-1.9966443,0.054785978,-1.4,-2.5,-6.6395974,150.90442,22.7,-46.8,5.518121,42.49136,27.3,-13.4,2.2080536,43.740612,29.0,-12.7,1740975153.7492683,0.18890205698882465,1740975154.494,1740975153.004,0
2025-03-03 04:12:34.500000+00:00,1.0657718,0.044023205,1.6,0.4,-0.82818794,0.057308186,-0.4,-1.6,-2.0416107,0.050689295,-1.4,-2.5,-1.2456377,64.13696,25.1,-9.8,3.838926,16.591042,8.3,-11.5,0.666443,31.985334,7.1,-17.3,1740975155.2498322,0.18888453328270854,1740975155.995,1740975154.504,0
2025-03-03 04:12:36+00:00,1.0416107,0.045013607,1.6,0.4,-0.85771817,0.04772719,-0.4,-1.4,-2.0436242,0.045178685,-1.4,-2.7,-5.736242,1.5446231,-3.7,-10.7,7.3342285,2.0676715,12.2,3.2,1.2785234,2.3404818,5.9,-2.0,1740975156.7503893,0.18889814538166272,1740975157.496,1740975156.005,0
2025-03-03 04:12:37.500000+00:00,1.0671141,0.046816614,1.6,0.6,-0.8201343,0.051754035,-0.2,-1.6,-2.033557,0.05075823,-1.4,-2.5,-4.7805367,8.342925,2.7,-11.7,7.034899,4.598234,14.2,0.7,1.1557047,3.7666733,4.9,-3.9,1740975158.250933,0.18891260843821825,1740975158.996,1740975157.506,0
2025-03-03 04:12:39+00:00,1.1020133,0.042495925,1.6,0.6,-0.8080537,0.051286045,-0.2,-1.4,-2.0328858,0.05249232,-1.6,-2.7,-5.989262,121.94327,18.5,-72.2,9.736913,260.18063,117.6,-24.9,3.2765102,39.621117,46.1,-3.2,1740975159.751463,0.18889970511804138,1740975160.497,1740975159.006,0
2025-03-03 04:12:40.500000+00:00,1.1121622,0.04148373,1.6,0.6,-0.8121622,0.044204812,-0.4,-1.4,-1.9932432,0.051654726,-1.4,-2.5,-5.4141893,16.49605,3.7,-24.2,6.222973,16.674166,14.2,-2.7,-0.88445944,3.116151,3.4,-5.6,1740975161.2537298,0.18972784878324586,1740975161.997,1740975160.507,0
2025-03-03 04:12:42+00:00,1.1798658,0.04418648,1.8,0.6,-0.7557047,0.055051696,-0.2,-1.4,-1.9489932,0.04873211,-1.4,-2.4,-7.0543623,110.071014,15.1,-38.1,9.300672,21.676958,25.6,-2.4,3.2543623,18.397093,14.4,-6.1,1740975162.7525904,0.18889887515685957,1740975163.498,1740975162.007,0
