isoTimestamp,accelX_mean,accelX_var,accelX_max,accelX_min,accelY_mean,accelY_var,accelY_max,accelY_min,accelZ_mean,accelZ_var,accelZ_max,accelZ_min,rateX_mean,rateX_var,rateX_max,rateX_min,rateY_mean,rateY_var,rateY_max,rateY_min,rateZ_mean,rateZ_var,rateZ_max,rateZ_min,timestamp_mean,timestamp_var,timestamp_max,timestamp_min,impact
2025-02-21 19:50:00+00:00,1.0402684,0.09836749,1.8,0.4,-1.304698,0.10085611,-0.4,-2.4,-0.3691275,0.14741881,0.4,-1.4,-46.613422,3241.1648,65.9,-130.3,21.971813,272.34866,55.6,-21.7,-23.3302,774.2697,14.2,-63.4,1740167400.753416,0.18890887547589028,1740167401.499,1740167400.008,0
2025-02-21 19:50:01.500000+00:00,1.1006712,0.07925631,2.0,0.4,-1.2604027,0.12578626,-0.6,-2.4,-0.357047,0.108412884,0.4,-1.2,28.880539,3005.8013,154.7,-54.7,-12.222148,1110.6221,35.6,-82.7,0.41140932,355.9227,48.1,-42.9,1740167402.2539797,0.18888350531035578,1740167402.999,1740167401.509,0
2025-02-21 19:50:03+00:00,1.1472973,0.07421031,1.8,0.4,-1.1527027,0.08944844,-0.6,-2.0,-0.44729733,0.093257956,0.4,-1.2,21.732431,2380.6785,156.2,-51.0,3.477027,252.5459,34.4,-23.4,6.6554055,166.84607,53.2,-12.4,1740167403.7495067,0.18637862959061452,1740167404.49,1740167403.009,0
2025-02-21 19:50:04.500000+00:00,1.157047,0.059223652,1.8,0.4,-1.1302015,0.05941955,-0.6,-1.8,-0.6899329,0.1159115,0.2,-1.6,-15.553691,320.31006,12.7,-50.3,-13.198658,180.5227,13.9,-42.2,-3.7489932,54.486168,23.2,-13.9,1740167405.2450068,0.18890862509123574,1740167405.99,1740167404.5,0
2025-02-21 19:50:06+00:00,1.222973,0.074842796,2.0,0.4,-1.1391892,0.101038784,-0.4,-2.4,-0.85,0.10115646,0.0,-2.0,-2.697973,4453.703,153.5,-130.5,0.14662167,80.30646,11.2,-29.5,0.7810811,124.95925,18.1,-29.8,1740167406.750588,0.18637384594256745,1740167407.491,1740167406.01,0
2025-02-21 19:50:07.500000+00:00,1.1718122,0.16433522,2.4,-0.2,-1.1651007,0.089044094,-0.4,-2.0,-1.0174497,0.19942318,-0.2,-2.4,-3.4973152,250.74744,45.6,-26.6,4.8268456,3898.8298,245.0,-90.5,0.33154362,56.05758,16.1,-18.1,1740167408.2461007,0.18887719800204572,1740167408.991,1740167407.501,0
2025-02-21 19:50:09+00:00,1.0295303,0.1402031,2.2,-0.2,-1.1677853,0.103820056,-0.4,-2.4,-1.0825504,0.27807185,2.7,-2.2,-4.0973153,104.256226,53.2,-16.8,-15.909396,1675.0043,176.9,-138.1,-0.28926176,46.518257,31.2,-31.2,1740167409.7466779,0.18890105994898623,1740167410.492,1740167409.002,0
2025-02-21 19:50:10.500000+00:00,1.1,0.20270267,2.5,-0.8,-1.085906,0.108246006,0.8,-2.2,-1.0604026,0.33511066,3.1,-2.7,0.5302013,320.22778,106.9,-20.5,7.7798653,2795.495,199.1,-87.4,1.2879194,186.01187,54.2,-32.2,1740167411.2472014,0.18890699016903287,1740167411.992,1740167410.502,1
2025-02-21 19:50:12+00:00,1.1530201,0.22075084,2.2,-0.6,-1.1275167,0.10065662,0.0,-2.2,-1.1060402,0.3098958,2.2,-2.7,1.4610738,248.23918,46.1,-27.1,1.9557047,1033.5114,79.5,-71.5,-1.5966443,147.0899,41.7,-27.8,1740167412.7477584,0.18889067343365343,1740167413.493,1740167412.002,1
2025-02-21 19:50:13.500000+00:00,1.0939597,0.33449027,2.9,-1.0,-1.1315436,0.12474152,0.4,-2.4,-1.071141,0.36058044,1.0,-2.7,2.5651007,557.33417,116.1,-24.4,3.5865774,6593.4526,299.9,-120.0,3.5550337,179.52426,47.1,-45.6,1740167414.2483153,0.188894700400172,1740167414.994,1740167413.503,1
2025-02-21 19:50:15+00:00,1.0926175,0.27703974,2.4,-1.2,-1.1718122,0.13892983,-0.2,-2.4,-1.0644295,0.25419918,1.4,-2.4,-1.6395972,413.54703,119.8,-33.2,4.9228187,2337.922,206.4,-75.2,2.3020134,127.67817,37.1,-46.6,1740167415.7488658,0.18890997347244629,1740167416.494,1740167415.004,0
2025-02-21 19:50:16.500000+00:00,1.128859,0.20531018,2.5,0.2,-1.0926175,0.15001267,0.2,-2.4,-1.2006711,0.21290497,0.0,-2.5,-5.04094,229.58931,42.5,-33.4,8.263758,4285.6445,263.5,-88.1,7.6872487,624.0081,103.7,-30.3,1740167417.2493892,0.1888977439566857,1740167417.995,1740167416.504,1
2025-02-21 19:50:18+00:00,1.1234899,0.18410665,2.2,-0.6,-1.2449664,0.12370761,-0.2,-2.9,-0.6604027,0.22200246,2.2,-2.2,-0.045637596,212.34859,107.8,-19.5,-11.825503,1251.6754,137.1,-96.6,-4.0026846,120.788414,5.6,-84.7,1740167418.7499597,0.18887808003591156,1740167419.495,1740167418.005,1
2025-02-21 19:50:19.500000+00:00,1.1134229,0.5353592,3.1,-1.0,-1.1503357,0.09670599,-0.2,-2.0,-1.0543624,0.48722768,2.9,-2.9,1.8906041,343.30597,71.0,-28.1,5.465101,7511.5234,340.1,-149.6,1.2,128.87036,40.7,-21.0,1740167420.2505167,0.1888993191011306,1740167420.996,1740167419.505,1
2025-02-21 19:50:21+00:00,1.0275168,0.3487648,2.5,-1.2,-1.1637584,0.15029925,-0.2,-2.4,-1.0436242,0.39571932,1.0,-2.9,-6.3919463,350.79773,78.8,-43.7,-13.186578,5968.6753,297.9,-130.5,3.5999997,306.1827,60.3,-73.0,1740167421.7510471,0.18890962726800123,1740167422.496,1740167421.006,1
2025-02-21 19:50:22.500000+00:00,1.1337838,0.10143594,2.0,0.4,-1.1716216,0.06640009,-0.4,-2.0,-1.1472973,0.14822394,-0.2,-2.2,-2.262838,21.889435,7.1,-11.2,11.111486,397.49176,42.0,-86.6,-0.25135133,66.70931,18.1,-21.2,1740167423.2532973,0.18974840087014902,1740167423.997,1740167422.506,0
