isoTimestamp,accelX_mean,accelX_var,accelX_max,accelX_min,accelY_mean,accelY_var,accelY_max,accelY_min,accelZ_mean,accelZ_var,accelZ_max,accelZ_min,rateX_mean,rateX_var,rateX_max,rateX_min,rateY_mean,rateY_var,rateY_max,rateY_min,rateZ_mean,rateZ_var,rateZ_max,rateZ_min,timestamp_mean,timestamp_var,timestamp_max,timestamp_min,impact
2025-02-28 23:24:00+00:00,1.1825503,0.07672048,1.8,0.4,-0.7436242,0.062205687,-0.2,-1.6,-1.4966443,0.077083275,-0.8,-2.2,-29.0047,1197.9977,21.0,-99.3,-1.2496644,634.6619,48.6,-73.9,8.520805,663.12885,72.5,-29.3,1740785040.7493155,0.1888946791571319,1740785041.494,1740785040.004,1
2025-02-28 23:24:01.500000+00:00,1.1785235,0.07737351,1.8,0.6,-0.8362416,0.060029037,-0.2,-1.6,-1.4671141,0.08087066,-0.8,-2.2,-48.01745,8722.638,110.5,-209.8,1.1194631,1082.3231,132.2,-38.1,28.68792,2141.4255,113.2,-70.3,1740785042.2498927,0.18887666379545426,1740785042.995,1740785041.505,0
2025-02-28 23:24:03+00:00,1.1409396,0.06675857,1.8,0.6,-0.70201343,0.07655003,0.0,-1.2,-1.5530201,0.08453474,-0.6,-2.4,81.226845,4419.7324,179.3,-44.2,-3.880537,979.8675,93.0,-57.8,-38.402683,838.07404,19.0,-76.6,1740785043.7504497,0.18889591483753373,1740785044.496,1740785043.005,0
2025-02-28 23:24:04.500000+00:00,1.2330935,0.09078095,2.4,0.4,-0.8676259,0.06756751,-0.2,-1.6,-1.352518,0.100048,-0.6,-2.2,-36.76259,790.4932,16.6,-99.1,13.5604315,202.69615,40.3,-12.7,14.076259,173.41469,45.6,-7.3,1740785045.200633,0.1644751260094437,1740785045.896,1740785044.506,0
2025-02-28 23:24:06+00:00,1.1852349,0.043294024,1.8,0.6,-0.86040264,0.0938944,0.0,-1.8,-1.1624161,0.09263197,-0.4,-1.8,3.873825,1909.7031,52.2,-88.3,8.044966,126.15737,31.5,-16.8,-0.38926175,260.29608,28.8,-25.6,1740785046.7490807,0.1889153200673473,1740785047.494,1740785046.004,0
2025-02-28 23:24:07.500000+00:00,1.2013422,0.06513328,2.2,0.6,-0.7516779,0.092243806,0.0,-1.8,-1.4080538,0.10696176,-0.6,-2.4,13.3778515,17935.648,180.3,-300.1,-17.091276,632.03394,26.6,-72.2,9.315436,2556.267,129.8,-40.3,1740785048.2496173,0.18890105409353375,1740785048.995,1740785047.504,0
2025-02-28 23:24:09+00:00,1.1516778,0.10089246,2.0,0.0,-0.83489937,0.0814765,0.0,-1.6,-1.5275168,0.06714313,-1.0,-2.4,-18.686577,1359.3883,47.3,-166.9,0.69798654,310.9528,61.2,-32.2,7.4275165,524.5122,75.9,-40.7,1740785049.7501678,0.18888479154151935,1740785050.496,1740785049.005,0
2025-02-28 23:24:10.500000+00:00,1.2,0.072432436,2.0,0.4,-0.79328865,0.07806281,-0.2,-1.4,-1.5073826,0.0727154,-0.8,-2.4,82.80268,2991.918,185.7,10.7,-17.34094,437.60284,32.9,-59.8,-28.773155,819.6101,18.8,-91.0,1740785051.2507381,0.18889832295798945,1740785051.996,1740785050.506,0
2025-02-28 23:24:12+00:00,1.2161074,0.07163069,2.0,0.6,-0.9261745,0.054242715,-0.4,-1.6,-1.3261745,0.07910755,-0.6,-2.0,13.301342,1824.3629,83.2,-57.6,7.4167786,376.00266,62.7,-48.8,-6.8382554,142.15007,15.9,-29.0,1740785052.7512484,0.18890076778357615,1740785053.496,1740785052.006,0
2025-02-28 23:24:13.500000+00:00,1.2297298,0.10196728,2.2,0.6,-0.8567568,0.07240301,0.0,-1.4,-1.172973,0.07872036,-0.6,-2.0,3.108108,1687.47,78.3,-57.3,-8.242568,755.8916,50.3,-81.5,-0.7898649,244.02168,38.6,-34.4,1740785054.2535203,0.18973449536131895,1740785054.997,1740785053.506,0
2025-02-28 23:24:15+00:00,1.1892617,0.09123522,1.8,0.4,-0.8536913,0.06574643,-0.2,-1.4,-1.5409397,0.077028856,-0.8,-2.2,-13.281208,949.75867,60.5,-51.7,-2.6838925,306.50134,37.6,-40.5,1.5483221,485.999,41.5,-48.1,1740785055.7523692,0.1888975073617268,1740785056.498,1740785055.007,0
2025-02-28 23:24:16.500000+00:00,1.2214766,0.092508614,2.2,0.4,-0.73557043,0.048253223,-0.2,-1.2,-1.5409397,0.07378552,-0.8,-2.2,15.786577,441.32892,56.4,-19.3,2.3879194,374.9909,63.7,-41.2,-8.894631,192.73169,17.3,-41.7,1740785057.2529128,0.18890884619063522,1740785057.998,1740785056.508,0
2025-02-28 23:24:18+00:00,1.1315436,0.06474155,1.8,0.6,-0.68590605,0.07311085,0.0,-1.4,-1.7006711,0.06520231,-1.2,-2.4,78.502686,2899.4758,178.6,-22.4,-17.155035,336.74362,30.3,-50.5,-43.132885,1779.4014,21.7,-145.9,1740785058.7534566,0.18888760118176803,1740785059.499,1740785058.008,0
2025-02-28 23:24:19.500000+00:00,1.1114094,0.06615273,1.8,0.6,-0.8979866,0.06033373,-0.2,-1.4,-1.609396,0.09315436,-0.6,-2.4,10.515436,157.31525,37.1,-16.1,4.17651,696.4614,75.2,-38.3,-4.938255,356.778,28.3,-47.1,1740785060.2540133,0.18888598146274121,1740785060.999,1740785059.509,0
2025-02-28 23:24:21+00:00,1.1527027,0.07257766,2.0,0.6,-0.8364865,0.06587057,-0.2,-1.4,-1.5898649,0.093297936,-0.8,-2.7,20.512163,5009.752,169.3,-119.3,-1.6290541,262.1127,32.5,-47.3,-13.0020275,1178.3881,41.2,-89.5,1740785061.749527,0.18638237653550851,1740785062.49,1740785061.009,0
2025-02-28 23:24:22.500000+00:00,1.1449665,0.11343734,2.0,0.4,-0.7369128,0.06599313,-0.2,-1.4,-1.5838926,0.069468476,-1.0,-2.4,-43.922817,3025.2224,49.5,-171.8,5.157718,317.49857,56.9,-31.2,21.3651,658.1405,75.4,-32.9,1740785063.2450337,0.18890596145994062,1740785063.99,1740785062.5,0
2025-02-28 23:24:24+00:00,1.1608108,0.08961023,2.2,0.4,-0.8702703,0.06087884,-0.2,-1.6,-1.5581081,0.08231481,-0.8,-2.4,20.625,422.7249,49.8,-53.9,-7.5236487,327.9908,28.1,-54.4,-8.397298,302.1504,54.9,-34.4,1740785064.7506218,0.18638040768771325,1740785065.491,1740785064.01,0
2025-02-28 23:24:25.500000+00:00,1.1825503,0.09888266,2.0,0.4,-0.80671144,0.06238708,-0.2,-1.4,-1.5744966,0.08502086,-1.0,-2.4,-1.3416107,1001.32886,48.8,-52.9,2.4020133,343.27533,42.0,-40.3,1.2590605,389.85577,35.6,-37.8,1740785066.2461207,0.1888837796037241,1740785066.991,1740785065.501,0
2025-02-28 23:24:27+00:00,1.1261746,0.09748596,1.8,0.4,-0.8697987,0.06428441,-0.2,-1.4,-1.557047,0.078683116,-1.0,-2.4,-10.086577,335.8719,25.1,-38.3,3.1791947,658.4144,63.4,-59.5,4.085906,329.68466,43.7,-34.9,1740785067.746698,0.18889256968512275,1740785068.492,1740785067.002,0
2025-02-28 23:24:28.500000+00:00,1.1825503,0.09672046,2.0,0.4,-0.80536914,0.057808816,-0.2,-1.4,-1.5154363,0.07090876,-0.8,-2.2,6.702685,1069.8282,59.0,-48.8,0.29463086,638.40283,72.2,-68.6,-5.679195,173.18762,20.5,-28.3,1740785069.2472215,0.18890265430992192,1740785069.992,1740785068.502,0
2025-02-28 23:24:30+00:00,1.2563758,0.093557045,2.4,0.6,-0.83355707,0.0661636,-0.2,-1.6,-1.2791947,0.08314532,-0.6,-2.2,6.9832215,100.91668,39.5,-5.9,0.6704699,590.5907,72.7,-45.9,-5.751678,153.94615,29.0,-31.2,1740785070.7477853,0.18889846826475473,1740785071.493,1740785070.002,0
