isoTimestamp,accelX_mean,accelX_var,accelX_max,accelX_min,accelY_mean,accelY_var,accelY_max,accelY_min,accelZ_mean,accelZ_var,accelZ_max,accelZ_min,rateX_mean,rateX_var,rateX_max,rateX_min,rateY_mean,rateY_var,rateY_max,rateY_min,rateZ_mean,rateZ_var,rateZ_max,rateZ_min,timestamp_mean,timestamp_var,timestamp_max,timestamp_min,impact
2025-03-12 00:12:04.500000+00:00,0.41348314,0.08890706,1.2,-0.2,-0.5775281,0.07858021,-0.2,-1.2,-0.09662922,0.18555667,0.8,-1.8,-2.8820224,1106.3402,70.0,-107.8,53.82809,18808.67,595.1,-278.2,14.022472,7277.945,300.1,-160.8,1741738325.5511012,0.06771115857827294,1741738325.994,1741738325.108,1
2025-03-12 00:12:06+00:00,0.68456376,0.42807093,5.1,-0.2,-0.66510063,0.2063413,3.1,-1.6,-0.24765101,0.35940337,0.4,-3.7,-10.722818,9352.398,258.9,-682.0,6.307382,52055.57,550.5,-1138.5,6.9134226,12229.539,357.7,-754.7,1741738326.7495234,0.18889747904214388,1741738327.495,1741738326.004,0
2025-03-12 00:12:07.500000+00:00,0.48000002,0.11353847,1.4,-0.4,-0.66476196,0.1296117,0.2,-1.4,-0.055238098,0.09268864,0.8,-0.8,16.614286,13731.332,218.1,-244.7,21.078094,14663.6045,425.5,-194.5,12.9800005,33497.457,448.2,-377.5,1741738328.0285335,0.09406695447761138,1741738328.552,1741738327.505,0
2025-03-12 00:12:09+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2025-03-12 00:12:10.500000+00:00,0.3089431,0.040165268,0.8,-0.2,-0.6634146,0.050043974,-0.2,-1.2,0.040650405,0.0406291,0.6,-0.4,0.086178884,75.97251,18.1,-22.7,4.0536585,58.761024,21.5,-21.0,1.6601626,25.422253,14.2,-6.1,1741738331.4248292,0.0914049517476513,1741738331.993,1741738331.001,0
2025-03-12 00:12:12+00:00,0.33503187,0.03805977,1.0,-0.2,-0.6522293,0.05443409,-0.2,-1.2,0.021656051,0.06081006,0.6,-1.0,-8.4732485,407.36392,20.3,-161.5,4.3949046,196.836,34.2,-85.6,1.2452229,33.619026,25.6,-12.4,1741738332.7164648,0.2040873499391172,1741738333.498,1741738332.003,0
2025-03-12 00:12:13.500000+00:00,0.12885907,0.09679668,1.0,-1.0,-0.44563758,0.24384911,0.6,-1.8,-0.15302014,0.127778,0.6,-1.2,33.68792,14034.126,356.7,-424.8,43.124832,13957.17,411.6,-181.8,39.34765,3292.8196,155.4,-107.1,1741738334.2533894,0.18889795500905085,1741738334.999,1741738333.508,0
2025-03-12 00:12:15+00:00,-0.29395974,0.106787585,0.4,-1.2,-0.06979866,0.052392524,0.4,-1.0,-1.1691275,0.16633773,-0.2,-2.2,-13.71745,14029.093,309.9,-244.2,-13.442953,2623.2224,92.0,-154.2,-7.6697984,1925.4525,95.4,-166.9,1741738335.7539666,0.18888702804210272,1741738336.499,1741738335.009,0
2025-03-12 00:12:16.500000+00:00,-0.45945945,0.13303918,1.0,-1.6,-0.6587838,0.25754124,0.2,-3.1,-0.84324324,0.3130833,1.2,-2.9,1.8702706,11102.374,342.6,-416.8,39.86554,29265.98,767.1,-422.4,-4.2270274,7359.556,188.4,-256.7,1741738337.2494798,0.18637823215274865,1741738337.99,1741738336.509,0
2025-03-12 00:12:18+00:00,-0.4899329,0.12564124,0.6,-2.4,-0.40939596,0.12720841,0.4,-1.8,-1.0697987,0.11996009,0.2,-2.2,-5.9939594,2315.246,63.9,-192.5,-2.1637585,3199.6287,157.9,-175.7,-17.683891,5791.4326,134.4,-246.9,1741738338.7449799,0.1889098427341465,1741738339.49,1741738338.0,0
