accelX,accelY,accelZ,rateX,rateY,rateZ,timestamp,isoTimestamp
-0.4,-0.6,-1.4,100.3,8.3,63.9,1740975450.223,2025-03-03T04:17:30.223Z
-0.2,-0.4,-1.6,102.5,8.1,60,1740975450.233,2025-03-03T04:17:30.233Z
-0.4,-0.6,-1.6,103.5,8.1,55.6,1740975450.243,2025-03-03T04:17:30.243Z
0,-0.6,-1.8,104.2,8.1,52.5,1740975450.253,2025-03-03T04:17:30.253Z
-0.4,-0.6,-2,103.9,7.1,49.5,1740975450.263,2025-03-03T04:17:30.263Z
-0.2,-0.4,-1.8,102.2,7.3,47.6,1740975450.273,2025-03-03T04:17:30.273Z
-0.6,-0.4,-1.6,98.6,7.6,47.3,1740975450.283,2025-03-03T04:17:30.283Z
-0.2,-0.4,-1.8,93,7.8,46.6,1740975450.293,2025-03-03T04:17:30.293Z
-0.2,-0.4,-2,87.6,6.1,45.9,1740975450.303,2025-03-03T04:17:30.303Z
-0.8,-0.4,-2,83.7,2.2,46.1,1740975450.313,2025-03-03T04:17:30.313Z
-0.4,-0.2,-1.4,80.8,-2,46.6,1740975450.324,2025-03-03T04:17:30.324Z
-0.2,-0.8,-1.8,76.9,-5.1,46.8,1740975450.334,2025-03-03T04:17:30.334Z
-0.6,-0.4,-1.8,72,-7.3,47.6,1740975450.344,2025-03-03T04:17:30.344Z
-0.2,-0.4,-1.8,65.6,-8.3,48.8,1740975450.354,2025-03-03T04:17:30.354Z
-0.4,-0.2,-2.2,57.8,-9.3,50,1740975450.364,2025-03-03T04:17:30.364Z
-0.4,-0.6,-1.6,52,-8.8,50.3,1740975450.374,2025-03-03T04:17:30.374Z
-0.4,-0.2,-2.2,48.1,-7.8,50.8,1740975450.384,2025-03-03T04:17:30.384Z
-0.2,-0.8,-1.6,43.9,-5.6,52.2,1740975450.394,2025-03-03T04:17:30.394Z
-0.4,-0.6,-2,39.5,-2.9,52.5,1740975450.404,2025-03-03T04:17:30.404Z
-0.2,-0.4,-1.4,34.6,-0.2,48.8,1740975450.414,2025-03-03T04:17:30.414Z
-0.6,-1,-2.2,30.5,2.9,46.1,1740975450.424,2025-03-03T04:17:30.424Z
-0.2,-0.8,-1.4,27.8,8.1,42.9,1740975450.434,2025-03-03T04:17:30.434Z
-0.2,-0.4,-1.8,27.1,10,39.5,1740975450.444,2025-03-03T04:17:30.444Z
-0.2,-0.4,-1.4,25.4,11.5,34.6,1740975450.454,2025-03-03T04:17:30.454Z
-0.2,-0.8,-1.4,22.9,13.4,29.8,1740975450.464,2025-03-03T04:17:30.464Z
0,-0.6,-1.8,20.5,13.4,25.1,1740975450.474,2025-03-03T04:17:30.474Z
-0.4,-0.6,-2.2,18.3,13.9,20,1740975450.484,2025-03-03T04:17:30.484Z
-0.2,-0.4,-1.8,16.3,14.9,15.6,1740975450.495,2025-03-03T04:17:30.495Z
-0.4,-0.8,-1.6,15.9,12.9,10.5,1740975450.505,2025-03-03T04:17:30.505Z
-0.6,-0.4,-2,16.1,10.7,6.3,1740975450.515,2025-03-03T04:17:30.515Z
-0.6,-0.2,-2.2,16.1,10.2,2.7,1740975450.525,2025-03-03T04:17:30.525Z
-0.2,-1,-1.4,17.3,8.3,-1.5,1740975450.535,2025-03-03T04:17:30.535Z
-0.2,-0.8,-1.6,18.1,6.6,-5.1,1740975450.545,2025-03-03T04:17:30.545Z
-0.2,-0.8,-1,20.5,7.3,-7.6,1740975450.555,2025-03-03T04:17:30.555Z
-0.2,-0.6,-1.6,23.7,6.6,-9.5,1740975450.565,2025-03-03T04:17:30.565Z
-0.4,-1,-1.6,25.6,5.1,-11.2,1740975450.575,2025-03-03T04:17:30.575Z
-0.4,-0.6,-1.8,26.8,6.1,-11.7,1740975450.585,2025-03-03T04:17:30.585Z
-0.4,-0.6,-1.8,28.1,3.4,-13.2,1740975450.595,2025-03-03T04:17:30.595Z
-0.2,-1,-1.8,28.5,2.7,-13.2,1740975450.605,2025-03-03T04:17:30.605Z
-0.4,-0.2,-2.2,28.1,2.9,-13.2,1740975450.616,2025-03-03T04:17:30.616Z
-0.2,-0.6,-2,27.6,-0.7,-14.4,1740975450.626,2025-03-03T04:17:30.626Z
-0.2,-0.6,-1.8,24.6,-3.9,-15.9,1740975450.636,2025-03-03T04:17:30.636Z
-0.4,-0.4,-2,22.7,-5.9,-17.3,1740975450.646,2025-03-03T04:17:30.646Z
-0.2,-0.8,-1.6,21.7,-8.8,-17.6,1740975450.656,2025-03-03T04:17:30.656Z
-0.2,-0.6,-1.6,22,-10.7,-17.6,1740975450.666,2025-03-03T04:17:30.666Z
-0.2,-0.8,-2.4,22,-13.2,-15.4,1740975450.676,2025-03-03T04:17:30.676Z
-0.2,-0.8,-1.8,20.5,-14.4,-14.6,1740975450.686,2025-03-03T04:17:30.686Z
-0.4,-1.2,-1.4,17.1,-16.3,-12.9,1740975450.696,2025-03-03T04:17:30.696Z
-0.2,-1.2,-1.2,13.4,-19.8,-12.9,1740975450.706,2025-03-03T04:17:30.706Z
0,-1,-1.6,11.2,-19.8,-11.7,1740975450.716,2025-03-03T04:17:30.716Z
-0.2,-0.6,-2,10,-18.3,-10.7,1740975450.726,2025-03-03T04:17:30.726Z
-0.2,-0.8,-1.4,8.5,-18.8,-10,1740975450.736,2025-03-03T04:17:30.736Z
-0.4,-0.8,-1.6,5.4,-19,-10.2,1740975450.746,2025-03-03T04:17:30.746Z
-0.2,-0.6,-1.4,4.1,-21,-9.8,1740975450.756,2025-03-03T04:17:30.756Z
-0.6,-0.8,-1.6,2.2,-24.6,-9.5,1740975450.766,2025-03-03T04:17:30.766Z
-0.2,-0.8,-1.6,-1.5,-24.4,-9.3,1740975450.776,2025-03-03T04:17:30.776Z
-0.2,-1.2,-1.8,-2.2,-21.7,-8.8,1740975450.787,2025-03-03T04:17:30.787Z
-0.2,-0.6,-1.6,-0.5,-20.3,-7.1,1740975450.797,2025-03-03T04:17:30.797Z
-0.4,-1.2,-2.2,1,-16.8,-5.6,1740975450.807,2025-03-03T04:17:30.807Z
-0.2,-0.6,-1.2,1.7,-15.9,-4.4,1740975450.817,2025-03-03T04:17:30.817Z
0,-1.2,-1.8,1,-15.4,-3.9,1740975450.827,2025-03-03T04:17:30.827Z
-0.2,-0.6,-1.8,-2.4,-15.1,-4.4,1740975450.837,2025-03-03T04:17:30.837Z
-0.6,-0.6,-1.6,-2.7,-15.4,-4.1,1740975450.847,2025-03-03T04:17:30.847Z
-0.6,-1.2,-1.6,-2,-15.9,-3.7,1740975450.857,2025-03-03T04:17:30.857Z
-0.4,-1.2,-1.6,-0.7,-15.6,-3.2,1740975450.867,2025-03-03T04:17:30.867Z
-0.4,-0.8,-1.2,0,-17.1,-2.2,1740975450.877,2025-03-03T04:17:30.877Z
-0.4,-1.2,-2,0,-17.6,-2.7,1740975450.888,2025-03-03T04:17:30.888Z
-0.4,-0.6,-1.2,-2.7,-18.1,-3.2,1740975450.898,2025-03-03T04:17:30.898Z
-0.4,-0.8,-1.6,-5.4,-19,-3.2,1740975450.908,2025-03-03T04:17:30.908Z
-0.8,-0.8,-1.2,-4.6,-18.1,-2.4,1740975450.918,2025-03-03T04:17:30.918Z
-0.4,-0.8,-1.6,-2.4,-15.4,-1.7,1740975450.928,2025-03-03T04:17:30.928Z
-0.8,-1,-1.6,0,-12.2,0.2,1740975450.938,2025-03-03T04:17:30.938Z
-0.8,-0.4,-1.2,2.4,-11,1.5,1740975450.948,2025-03-03T04:17:30.948Z
-0.4,-0.8,-1.4,5.4,-10.7,2.4,1740975450.958,2025-03-03T04:17:30.958Z
-0.2,-1,-1.4,8.8,-9.5,4.9,1740975450.968,2025-03-03T04:17:30.968Z
-0.4,-1,-1.8,14.4,-8.5,7.3,1740975450.978,2025-03-03T04:17:30.978Z
-0.8,-0.8,-1.6,19.5,-3.9,9.3,1740975450.988,2025-03-03T04:17:30.988Z
-0.2,-0.8,-1.6,24.6,-2,12.9,1740975450.998,2025-03-03T04:17:30.998Z
-0.6,-1,-1.4,29,-0.5,15.1,1740975451.008,2025-03-03T04:17:31.008Z
-0.2,-0.8,-1.8,33.9,2,17.8,1740975451.018,2025-03-03T04:17:31.018Z
-0.4,-0.8,-1.4,37.8,3.7,21.2,1740975451.028,2025-03-03T04:17:31.028Z
-0.4,-1.2,-1.6,41.2,5.6,24.2,1740975451.038,2025-03-03T04:17:31.038Z
-0.4,-0.8,-1.6,42.9,7.6,25.9,1740975451.048,2025-03-03T04:17:31.048Z
-0.2,-0.8,-1.4,43.9,9.5,26.8,1740975451.058,2025-03-03T04:17:31.058Z
-0.4,-0.6,-1.2,43.9,12.2,27.6,1740975451.069,2025-03-03T04:17:31.069Z
0,-1,-1.8,43.7,13.4,26.1,1740975451.079,2025-03-03T04:17:31.079Z
-0.2,-0.8,-1.6,42.2,15.1,24.9,1740975451.089,2025-03-03T04:17:31.089Z
-0.2,-0.6,-1.2,40.5,15.1,24.2,1740975451.099,2025-03-03T04:17:31.099Z
-0.2,-1.2,-1.6,39.3,14.2,22,1740975451.109,2025-03-03T04:17:31.109Z
0,-0.8,-1.8,38.3,13.7,19.5,1740975451.119,2025-03-03T04:17:31.119Z
-0.4,-1,-1.2,36.6,12.9,17.1,1740975451.129,2025-03-03T04:17:31.129Z
-0.6,-0.8,-1.6,34.9,12.2,15.1,1740975451.139,2025-03-03T04:17:31.139Z
-0.4,-0.4,-1.2,32.7,11.2,12,1740975451.149,2025-03-03T04:17:31.149Z
-0.4,-0.4,-1.2,29.5,11,9.5,1740975451.159,2025-03-03T04:17:31.159Z
-0.6,-0.6,-1.6,25.6,11.2,7.1,1740975451.169,2025-03-03T04:17:31.169Z
-0.4,-0.4,-2,21.5,11,4.6,1740975451.18,2025-03-03T04:17:31.180Z
0,-0.6,-1.6,20.7,8.3,4.4,1740975451.19,2025-03-03T04:17:31.190Z
-0.6,-0.6,-1.8,19.5,8.8,3.7,1740975451.2,2025-03-03T04:17:31.200Z
-0.2,-0.6,-1.2,18.5,7.6,2.7,1740975451.21,2025-03-03T04:17:31.210Z
-0.4,-0.8,-1.6,17.3,7.8,2.4,1740975451.22,2025-03-03T04:17:31.220Z
-0.4,-1.2,-1.2,15.6,7.6,1.2,1740975451.23,2025-03-03T04:17:31.230Z
-0.2,-1,-1.6,13.4,8.3,0.5,1740975451.24,2025-03-03T04:17:31.240Z
-0.2,-1,-1.6,10.2,9.8,-0.7,1740975451.25,2025-03-03T04:17:31.250Z
-0.6,-1,-1.8,9.5,9.3,-1.7,1740975451.26,2025-03-03T04:17:31.260Z
-0.6,-1,-1.4,11.2,8.5,-0.5,1740975451.27,2025-03-03T04:17:31.270Z
-0.4,-0.8,-1.6,14.6,8.1,2.2,1740975451.28,2025-03-03T04:17:31.280Z
-0.2,-0.8,-1.8,16.3,9.5,2.7,1740975451.29,2025-03-03T04:17:31.290Z
-0.4,-0.8,-1.6,18.1,8.5,4.1,1740975451.3,2025-03-03T04:17:31.300Z
-0.4,-0.8,-1.4,19,6.8,4.9,1740975451.31,2025-03-03T04:17:31.310Z
-0.8,-1,-1.8,18.8,6.1,5.9,1740975451.32,2025-03-03T04:17:31.320Z
-0.4,-1,-1.6,18.8,4.4,5.4,1740975451.33,2025-03-03T04:17:31.330Z
-0.4,-0.8,-1.4,17.8,3.2,4.9,1740975451.34,2025-03-03T04:17:31.340Z
-0.2,-0.8,-1.8,14.4,1,4.4,1740975451.351,2025-03-03T04:17:31.351Z
-0.6,-1,-1.4,10.5,-1,3.4,1740975451.361,2025-03-03T04:17:31.361Z
-0.8,-0.8,-1.2,8.8,-2.4,3.7,1740975451.371,2025-03-03T04:17:31.371Z
-0.4,-1,-1.2,9.8,-3.4,4.1,1740975451.381,2025-03-03T04:17:31.381Z
-0.8,-0.8,-1.4,11.5,-3.4,5.6,1740975451.391,2025-03-03T04:17:31.391Z
-0.4,-1,-1.4,14.2,-4.4,6.6,1740975451.401,2025-03-03T04:17:31.401Z
-0.2,-1,-1.6,15.9,-6.8,6.6,1740975451.411,2025-03-03T04:17:31.411Z
-0.4,-1,-1.6,15.9,-10.5,5.1,1740975451.421,2025-03-03T04:17:31.421Z
-0.2,-0.6,-1.4,17.3,-18.3,4.1,1740975451.431,2025-03-03T04:17:31.431Z
-0.6,-1,-1.8,13.9,-14.9,2.7,1740975451.441,2025-03-03T04:17:31.441Z
-0.4,-0.8,-1.4,15.9,-8.3,3.2,1740975451.451,2025-03-03T04:17:31.451Z
-0.4,-1,-1.6,17.1,-5.4,3.2,1740975451.462,2025-03-03T04:17:31.462Z
-0.4,-1,-1.6,14.2,-1.7,0.2,1740975451.472,2025-03-03T04:17:31.472Z
-0.2,-1.2,-1.4,10.7,2.4,-3.9,1740975451.482,2025-03-03T04:17:31.482Z
-0.2,-0.8,-1.4,8.1,4.4,-4.9,1740975451.492,2025-03-03T04:17:31.492Z
-0.2,-1,-1.4,7.1,3.4,-3.7,1740975451.502,2025-03-03T04:17:31.502Z
-0.2,-1.2,-1,7.3,4.1,-2.2,1740975451.512,2025-03-03T04:17:31.512Z
-0.2,-0.8,-1.6,7.3,4.6,-1.2,1740975451.522,2025-03-03T04:17:31.522Z
-0.8,-0.6,-1.4,6.6,3.7,-0.2,1740975451.532,2025-03-03T04:17:31.532Z
-0.4,-0.8,-1.6,5.4,3.9,0.2,1740975451.542,2025-03-03T04:17:31.542Z
-0.6,-1,-1.6,5.4,4.9,0.5,1740975451.552,2025-03-03T04:17:31.552Z
-0.6,-0.8,-1.4,5.9,6.8,0.7,1740975451.562,2025-03-03T04:17:31.562Z
-0.6,-0.6,-1.4,5.9,7.6,0.7,1740975451.572,2025-03-03T04:17:31.572Z
-0.2,-0.8,-1.4,4.1,7.6,0,1740975451.582,2025-03-03T04:17:31.582Z
-0.6,-0.6,-1.8,3.4,8.3,-0.7,1740975451.592,2025-03-03T04:17:31.592Z
0,-1,-1.8,3.4,9.5,-0.5,1740975451.602,2025-03-03T04:17:31.602Z
-0.4,-1,-2,3.7,10.5,-0.2,1740975451.612,2025-03-03T04:17:31.612Z
-0.2,-0.8,-1.6,4.4,10.2,0.7,1740975451.622,2025-03-03T04:17:31.622Z
-0.6,-1,-1.2,4.6,10.2,1.5,1740975451.633,2025-03-03T04:17:31.633Z
-0.2,-1,-1.8,4.6,10,2.2,1740975451.643,2025-03-03T04:17:31.643Z
-0.2,-0.8,-1.4,5.1,9,3.4,1740975451.653,2025-03-03T04:17:31.653Z
-0.4,-1.6,-1.2,5.4,10,4.9,1740975451.663,2025-03-03T04:17:31.663Z
-0.4,-0.8,-1.2,5.4,11.2,6.1,1740975451.673,2025-03-03T04:17:31.673Z
-0.4,-1,-1.6,4.1,10.2,5.9,1740975451.683,2025-03-03T04:17:31.683Z
-0.4,-0.8,-1.4,2.7,9.8,5.6,1740975451.693,2025-03-03T04:17:31.693Z
-0.6,-1,-1.6,2.4,9.5,6.1,1740975451.703,2025-03-03T04:17:31.703Z
-0.2,-1,-1.4,2.4,10,6.6,1740975451.713,2025-03-03T04:17:31.713Z
-0.4,-0.8,-1.4,2.9,10.5,7.1,1740975451.723,2025-03-03T04:17:31.723Z
-0.4,-1,-1.2,2.4,8.8,7.1,1740975451.733,2025-03-03T04:17:31.733Z
-0.2,-1.2,-1.4,1.5,8.5,6.3,1740975451.743,2025-03-03T04:17:31.743Z
-0.6,-0.6,-1.4,-1,5.9,5.9,1740975451.754,2025-03-03T04:17:31.754Z
-0.2,-0.8,-1.4,-9.3,3.7,3.9,1740975451.764,2025-03-03T04:17:31.764Z
-0.2,-0.8,-1.4,-14.9,1,1,1740975451.774,2025-03-03T04:17:31.774Z
-0.6,-0.8,-1.4,-13.7,2,1.7,1740975451.784,2025-03-03T04:17:31.784Z
-0.2,-1.2,-1,-10,2.2,2.7,1740975451.794,2025-03-03T04:17:31.794Z
-0.4,-0.8,-1.8,-8.5,3.2,2.9,1740975451.804,2025-03-03T04:17:31.804Z
-0.2,-0.8,-1.4,-9.5,3.7,2.2,1740975451.814,2025-03-03T04:17:31.814Z
-0.2,-1,-1.2,-9.8,3.4,2.2,1740975451.824,2025-03-03T04:17:31.824Z
-0.6,-0.8,-1.2,-9.8,4.1,2.7,1740975451.834,2025-03-03T04:17:31.834Z
-0.2,-0.6,-2,-9.5,5.6,2.9,1740975451.844,2025-03-03T04:17:31.844Z
-1,-0.6,-1.6,-8.3,5.1,2.2,1740975451.854,2025-03-03T04:17:31.854Z
-0.4,-1,-1.4,-7.8,4.4,2.2,1740975451.864,2025-03-03T04:17:31.864Z
-0.4,-0.8,-1.8,-8.3,4.4,1.7,1740975451.874,2025-03-03T04:17:31.874Z
-0.4,-1,-1.2,-6.8,1.7,0.7,1740975451.884,2025-03-03T04:17:31.884Z
-0.6,-0.8,-1.6,-5.9,1.2,0,1740975451.894,2025-03-03T04:17:31.894Z
-0.4,-0.4,-1.6,-5.9,1,0,1740975451.904,2025-03-03T04:17:31.904Z
-0.4,-1,-1.2,-5.4,-0.7,0.5,1740975451.914,2025-03-03T04:17:31.914Z
-0.4,-0.8,-1.4,-10.5,-1.7,-0.5,1740975451.925,2025-03-03T04:17:31.925Z
-0.2,-0.8,-1.6,-14.2,-3.4,-0.5,1740975451.935,2025-03-03T04:17:31.935Z
-0.2,-0.6,-1.6,-12.9,-6.6,1,1740975451.945,2025-03-03T04:17:31.945Z
-0.2,-0.8,-1.4,-10.7,-6.6,1.7,1740975451.955,2025-03-03T04:17:31.955Z
-0.8,-0.8,-1.4,-10.2,-3.9,2.7,1740975451.965,2025-03-03T04:17:31.965Z
-0.2,-0.6,-1.4,-9.5,-5.1,2.7,1740975451.975,2025-03-03T04:17:31.975Z
-0.4,-0.8,-0.8,-9.3,-4.9,2.2,1740975451.985,2025-03-03T04:17:31.985Z
-0.4,-1,-1,-9.3,-4.9,1.5,1740975451.995,2025-03-03T04:17:31.995Z
-0.6,-0.8,-1.4,-8.8,-7.3,0.7,1740975452.005,2025-03-03T04:17:32.005Z
-0.4,-0.8,-1.6,-8.8,-8.1,-0.5,1740975452.015,2025-03-03T04:17:32.015Z
-0.2,-0.8,-1.4,-9.5,-7.6,-1.7,1740975452.025,2025-03-03T04:17:32.025Z
0,-0.8,-1.4,-13.9,-8.5,-3.9,1740975452.036,2025-03-03T04:17:32.036Z
-0.2,-0.8,-1.6,-21.2,-11,-6.6,1740975452.046,2025-03-03T04:17:32.046Z
-0.2,-1,-1.4,-25.9,-12.7,-9,1740975452.056,2025-03-03T04:17:32.056Z
-0.4,-1,-1,-26.1,-9.3,-9,1740975452.066,2025-03-03T04:17:32.066Z
-0.8,-0.6,-1.2,-22.4,-6.1,-8.5,1740975452.076,2025-03-03T04:17:32.076Z
-0.4,-0.8,-1.2,-18.5,-5.1,-7.6,1740975452.086,2025-03-03T04:17:32.086Z
-1,-0.8,-1.2,-16.6,-2.7,-7.3,1740975452.096,2025-03-03T04:17:32.096Z
-0.4,-0.6,-1.6,-14.2,-0.7,-7.3,1740975452.106,2025-03-03T04:17:32.106Z
-0.2,-1,-1.4,-12,-1,-6.3,1740975452.116,2025-03-03T04:17:32.116Z
-0.4,-0.8,-1.4,-12,-0.2,-6.6,1740975452.126,2025-03-03T04:17:32.126Z
-0.6,-0.8,-1.2,-12.7,0.5,-6.1,1740975452.136,2025-03-03T04:17:32.136Z
-0.2,-0.8,-1.2,-14.4,0,-5.6,1740975452.146,2025-03-03T04:17:32.146Z
0,-1.2,-1,-15.4,-0.2,-4.6,1740975452.156,2025-03-03T04:17:32.156Z
-0.4,-1,-1,-15.6,-2.2,-4.1,1740975452.166,2025-03-03T04:17:32.166Z
0,-1,-1.2,-17.1,-1.5,-3.7,1740975452.176,2025-03-03T04:17:32.176Z
-0.2,-1,-1.2,-17.3,-0.2,-2.9,1740975452.186,2025-03-03T04:17:32.186Z
-0.4,-0.8,-1.4,-18.1,0.5,-3.4,1740975452.196,2025-03-03T04:17:32.196Z
0,-1,-1.6,-18.5,-2,-3.9,1740975452.207,2025-03-03T04:17:32.207Z
-0.2,-1,-1.4,-21.7,-3.9,-4.4,1740975452.217,2025-03-03T04:17:32.217Z
-0.2,-1,-1,-24.4,-6.3,-5.4,1740975452.227,2025-03-03T04:17:32.227Z
-0.4,-1.2,-1,-23.7,-7.1,-5.9,1740975452.237,2025-03-03T04:17:32.237Z
-0.8,-0.8,-1.2,-24.6,-9.3,-6.6,1740975452.247,2025-03-03T04:17:32.247Z
-0.4,-1.4,-1.2,-24.4,-11.2,-7.3,1740975452.257,2025-03-03T04:17:32.257Z
-0.4,-0.8,-1.2,-24.4,-10.7,-7.8,1740975452.267,2025-03-03T04:17:32.267Z
-0.6,-1.4,-1.6,-23.4,-9.8,-7.6,1740975452.277,2025-03-03T04:17:32.277Z
-0.4,-0.8,-1.2,-20.5,-11.5,-6.6,1740975452.287,2025-03-03T04:17:32.287Z
-0.4,-0.8,-1.8,-17.1,-9,-4.4,1740975452.297,2025-03-03T04:17:32.297Z
-0.4,-1,-1,-13.4,-3.7,-2,1740975452.307,2025-03-03T04:17:32.307Z
-0.8,-1,-1.6,-10.2,2.2,-0.2,1740975452.318,2025-03-03T04:17:32.318Z
-0.4,-1,-1.2,-9,3.7,1,1740975452.328,2025-03-03T04:17:32.328Z
-0.4,-1.2,-1.6,-8.8,5.4,1.2,1740975452.338,2025-03-03T04:17:32.338Z
-0.4,-0.6,-1.6,-8.8,6.6,2,1740975452.348,2025-03-03T04:17:32.348Z
-0.4,-0.6,-1,-14.9,9.8,2.7,1740975452.358,2025-03-03T04:17:32.358Z
-0.4,-0.8,-1.4,-19.3,9.5,1.5,1740975452.368,2025-03-03T04:17:32.368Z
-0.2,-1,-1.4,-20.7,10.7,2.7,1740975452.378,2025-03-03T04:17:32.378Z
-0.2,-1,-1.4,-28.3,11.5,3.4,1740975452.388,2025-03-03T04:17:32.388Z
-0.2,-0.8,-1.4,-32.2,7.6,2.2,1740975452.398,2025-03-03T04:17:32.398Z
-0.4,-0.8,-1.6,-31.2,8.3,3.4,1740975452.408,2025-03-03T04:17:32.408Z
-0.6,-0.6,-1.4,-29,10.5,4.1,1740975452.418,2025-03-03T04:17:32.418Z
-0.2,-0.8,-1.4,-27.8,8.8,4.1,1740975452.428,2025-03-03T04:17:32.428Z
-0.2,-1.2,-1.2,-27.6,7.1,3.2,1740975452.438,2025-03-03T04:17:32.438Z
-0.4,-1.2,-1.2,-26.6,8.3,3.9,1740975452.448,2025-03-03T04:17:32.448Z
-0.6,-0.6,-1.4,-24.9,10.2,3.4,1740975452.458,2025-03-03T04:17:32.458Z
-0.2,-0.8,-1.4,-22.7,12,3.2,1740975452.468,2025-03-03T04:17:32.468Z
-0.4,-0.6,-1.6,-19.8,12.4,3.2,1740975452.478,2025-03-03T04:17:32.478Z
-0.2,-1,-1.6,-15.9,13.7,2.9,1740975452.489,2025-03-03T04:17:32.489Z
-0.6,-0.8,-1.4,-11.7,14.4,2.4,1740975452.499,2025-03-03T04:17:32.499Z
-0.2,-1.2,-0.8,-8.8,13.9,2,1740975452.509,2025-03-03T04:17:32.509Z
-0.2,-0.8,-1.4,-7.1,12,1.7,1740975452.519,2025-03-03T04:17:32.519Z
-0.2,-0.8,-1.4,-6.8,10,2,1740975452.529,2025-03-03T04:17:32.529Z
-0.2,-0.8,-1,-10,6.8,1.7,1740975452.539,2025-03-03T04:17:32.539Z
-0.6,-0.6,-1.6,-12.2,7.3,2.7,1740975452.549,2025-03-03T04:17:32.549Z
-0.2,-0.8,-1.8,-12.7,9.3,5.1,1740975452.559,2025-03-03T04:17:32.559Z
-0.4,-0.8,-1.4,-12.7,10.7,6.6,1740975452.569,2025-03-03T04:17:32.569Z
-0.6,-0.6,-1.6,-13.7,10,8.1,1740975452.579,2025-03-03T04:17:32.579Z
-0.4,-0.8,-1.2,-15.4,9.8,8.3,1740975452.589,2025-03-03T04:17:32.589Z
-0.4,-1,-1.6,-15.9,9.8,8.1,1740975452.6,2025-03-03T04:17:32.600Z
-0.4,-0.8,-1.4,-15.9,7.8,7.8,1740975452.61,2025-03-03T04:17:32.610Z
-0.4,-1,-1.8,-17.3,6.3,7.3,1740975452.62,2025-03-03T04:17:32.620Z
-0.6,-1,-1.6,-18.8,6.6,6.6,1740975452.63,2025-03-03T04:17:32.630Z
-0.4,-1,-1.6,-23.4,7.8,4.9,1740975452.64,2025-03-03T04:17:32.640Z
-0.4,-0.8,-1.4,-25.9,7.8,4.1,1740975452.65,2025-03-03T04:17:32.650Z
-0.6,-0.8,-1.6,-24.9,9.3,3.2,1740975452.66,2025-03-03T04:17:32.660Z
-0.6,-1,-1.6,-23.7,12.7,2.4,1740975452.67,2025-03-03T04:17:32.670Z
-0.4,-0.8,-1,-22.4,14.2,2,1740975452.68,2025-03-03T04:17:32.680Z
-0.2,-0.6,-1.4,-21.2,13.2,0.7,1740975452.69,2025-03-03T04:17:32.690Z
-0.4,-0.8,-1.4,-20,12,-0.5,1740975452.7,2025-03-03T04:17:32.700Z
-0.4,-1.4,-1.6,-21,10.2,-1.2,1740975452.71,2025-03-03T04:17:32.710Z
-0.4,-1.4,-1.2,-22.4,10,-1,1740975452.72,2025-03-03T04:17:32.720Z
-0.6,-0.6,-1.4,-23.2,10.7,-0.2,1740975452.73,2025-03-03T04:17:32.730Z
-0.4,-0.8,-1.4,-23.9,12.4,0,1740975452.74,2025-03-03T04:17:32.740Z
-0.6,-0.8,-1.4,-24.2,12.2,-0.5,1740975452.75,2025-03-03T04:17:32.750Z
-0.4,-0.8,-1.4,-24.2,11.5,-0.2,1740975452.76,2025-03-03T04:17:32.760Z
-0.4,-0.6,-1.4,-23.9,10.7,0.2,1740975452.771,2025-03-03T04:17:32.771Z
-0.6,-0.8,-1.6,-24.4,11.5,1.2,1740975452.781,2025-03-03T04:17:32.781Z
-0.6,-0.8,-1.8,-25.6,11,1.7,1740975452.791,2025-03-03T04:17:32.791Z
-0.8,-0.8,-1,-27.3,11.5,2.7,1740975452.801,2025-03-03T04:17:32.801Z
-0.4,-0.6,-1.6,-30,13.4,2.9,1740975452.811,2025-03-03T04:17:32.811Z
-0.6,-0.6,-1.6,-32.2,13.4,2.4,1740975452.821,2025-03-03T04:17:32.821Z
-0.4,-0.8,-1.4,-32.9,13.4,2,1740975452.831,2025-03-03T04:17:32.831Z
-0.2,-0.8,-1.8,-32.7,13.9,1.7,1740975452.841,2025-03-03T04:17:32.841Z
-0.4,-0.8,-1.4,-33.7,14.4,1.5,1740975452.851,2025-03-03T04:17:32.851Z
-0.4,-0.6,-1.2,-34.6,15.9,1,1740975452.861,2025-03-03T04:17:32.861Z
-0.4,-1,-1.4,-35.9,17.6,-0.2,1740975452.871,2025-03-03T04:17:32.871Z
-0.2,-0.6,-1.6,-36.8,18.5,-0.7,1740975452.881,2025-03-03T04:17:32.881Z
-0.4,-0.6,-1.8,-38.3,18.5,-0.7,1740975452.892,2025-03-03T04:17:32.892Z
-0.2,-1,-1.4,-39.5,19.5,-1.7,1740975452.902,2025-03-03T04:17:32.902Z
-0.2,-1,-1.6,-40.7,20.7,-2.4,1740975452.912,2025-03-03T04:17:32.912Z
-0.2,-0.6,-1.4,-41.7,22.9,-2,1740975452.922,2025-03-03T04:17:32.922Z
-0.2,-1,-1.6,-42.5,22.9,-2.9,1740975452.932,2025-03-03T04:17:32.932Z
-0.4,-1.2,-1.6,-42.5,22,-3.7,1740975452.942,2025-03-03T04:17:32.942Z
-0.6,-0.6,-1.2,-42.9,20,-3.9,1740975452.952,2025-03-03T04:17:32.952Z
-0.6,-0.8,-1.4,-43.7,19.3,-3.9,1740975452.962,2025-03-03T04:17:32.962Z
-0.4,-0.8,-1.4,-42.9,18.1,-5.1,1740975452.972,2025-03-03T04:17:32.972Z
