accelX,accelY,accelZ,rateX,rateY,rateZ,timestamp,isoTimestamp
0.6,0,-0.2,2.4,15.6,8.3,1740168262.352,2025-02-21T20:04:22.352Z
1.2,-0.8,-0.6,-0.5,18.1,7.1,1740168262.363,2025-02-21T20:04:22.363Z
0.8,-0.4,0,-1.2,15.4,3.2,1740168262.373,2025-02-21T20:04:22.373Z
0.4,-0.2,-0.2,-1,13.7,-0.7,1740168262.383,2025-02-21T20:04:22.383Z
1,-0.4,-1,-1,13.2,-1.5,1740168262.393,2025-02-21T20:04:22.393Z
0.6,-0.6,-0.4,1.5,12.7,-2.2,1740168262.403,2025-02-21T20:04:22.403Z
1,-0.2,-0.4,6.1,12.4,-3.9,1740168262.413,2025-02-21T20:04:22.413Z
0.8,-0.8,-0.2,13.4,11.7,-5.9,1740168262.423,2025-02-21T20:04:22.423Z
1,-0.4,0,15.1,13.4,-6.3,1740168262.433,2025-02-21T20:04:22.433Z
1.2,-0.8,-0.4,18.3,13.9,-5.4,1740168262.443,2025-02-21T20:04:22.443Z
0.8,-1,0,18.3,14.9,-6.3,1740168262.453,2025-02-21T20:04:22.453Z
0.8,-0.6,-0.2,21.2,12.4,-10.5,1740168262.463,2025-02-21T20:04:22.463Z
0.6,-0.2,-0.6,25.6,11.5,-17.1,1740168262.474,2025-02-21T20:04:22.474Z
0.6,-0.6,-0.6,9.8,14.9,-19.3,1740168262.484,2025-02-21T20:04:22.484Z
1,-1,0.2,24.2,12.7,-20.5,1740168262.494,2025-02-21T20:04:22.494Z
1.4,-0.4,-0.8,15.1,16.1,-25.4,1740168262.504,2025-02-21T20:04:22.504Z
1,-1,-0.2,11.5,15.4,-23.9,1740168262.514,2025-02-21T20:04:22.514Z
0.6,-0.8,0,14.9,18.1,-21.7,1740168262.524,2025-02-21T20:04:22.524Z
0.8,-0.4,-0.6,12.9,21.2,-17.3,1740168262.534,2025-02-21T20:04:22.534Z
0.6,-0.6,-0.2,20.3,21.7,-17.1,1740168262.544,2025-02-21T20:04:22.544Z
1.2,-0.6,-1,20.5,21.2,-14.6,1740168262.554,2025-02-21T20:04:22.554Z
0.6,-0.8,0,26.1,22,-12.7,1740168262.564,2025-02-21T20:04:22.564Z
0.8,-0.2,-0.2,13.2,18.3,-7.8,1740168262.574,2025-02-21T20:04:22.574Z
1,-1,-0.2,12.2,21,-4.4,1740168262.584,2025-02-21T20:04:22.584Z
1,-0.6,0,16.8,21.5,-4.1,1740168262.594,2025-02-21T20:04:22.594Z
1.2,-0.8,-0.2,20.3,22.2,-3.7,1740168262.604,2025-02-21T20:04:22.604Z
1.2,-0.4,-0.2,15.1,24.6,0,1740168262.614,2025-02-21T20:04:22.614Z
0.8,-0.8,0.2,15.1,28.3,3.7,1740168262.624,2025-02-21T20:04:22.624Z
0.8,-0.6,-0.4,6.1,23.2,7.6,1740168262.634,2025-02-21T20:04:22.634Z
1.2,-1,-0.2,13.9,25.6,3.4,1740168262.645,2025-02-21T20:04:22.645Z
1,-0.6,-0.2,6.3,19.3,-0.2,1740168262.655,2025-02-21T20:04:22.655Z
0.4,-0.4,-0.2,8.1,21.2,-1.5,1740168262.665,2025-02-21T20:04:22.665Z
1.2,-0.6,-0.6,12,22.9,-2.7,1740168262.675,2025-02-21T20:04:22.675Z
0.8,-0.2,-0.6,13.9,19.8,-3.2,1740168262.685,2025-02-21T20:04:22.685Z
1,-0.4,0,16.3,22.2,-1,1740168262.695,2025-02-21T20:04:22.695Z
0.6,-0.4,-0.2,20,23.7,-2.9,1740168262.705,2025-02-21T20:04:22.705Z
0.6,-0.8,0,22.9,21.2,-2.9,1740168262.715,2025-02-21T20:04:22.715Z
1,-0.4,-0.4,13.7,18.1,-0.7,1740168262.725,2025-02-21T20:04:22.725Z
0.8,-0.8,0.4,13.4,16.6,-0.7,1740168262.735,2025-02-21T20:04:22.735Z
0.4,-0.6,0.2,7.3,11.5,-1.2,1740168262.745,2025-02-21T20:04:22.745Z
1,-0.6,-0.6,9.8,15.1,-1.5,1740168262.756,2025-02-21T20:04:22.756Z
1,-0.4,-0.4,9.5,12.4,-1.7,1740168262.766,2025-02-21T20:04:22.766Z
0.6,0,-0.2,7.6,9.5,-1.7,1740168262.776,2025-02-21T20:04:22.776Z
0.6,-0.8,0.2,2.7,9.3,0.2,1740168262.786,2025-02-21T20:04:22.786Z
1.2,-0.6,0,2.2,8.8,-0.2,1740168262.796,2025-02-21T20:04:22.796Z
0.8,-1,-0.2,8.1,13.7,-2.7,1740168262.806,2025-02-21T20:04:22.806Z
1,-0.2,-0.4,7.1,11.5,-3.9,1740168262.816,2025-02-21T20:04:22.816Z
0.8,-0.8,0.2,9.8,15.4,-6.1,1740168262.826,2025-02-21T20:04:22.826Z
0.6,-0.6,-0.4,8.8,15.6,-8.5,1740168262.836,2025-02-21T20:04:22.836Z
1.2,-0.8,-0.4,6.8,10.2,-8.5,1740168262.846,2025-02-21T20:04:22.846Z
1.2,-0.4,0.2,9,10.2,-8.5,1740168262.856,2025-02-21T20:04:22.856Z
0.8,-0.8,0,10,10,-7.1,1740168262.866,2025-02-21T20:04:22.866Z
0.6,-0.4,0.2,9.3,12.4,-7.1,1740168262.876,2025-02-21T20:04:22.876Z
0.8,-0.6,0,3.2,11,-5.4,1740168262.886,2025-02-21T20:04:22.886Z
1,-0.8,-0.4,3.2,10.7,-3.9,1740168262.896,2025-02-21T20:04:22.896Z
1.2,-0.6,-0.2,5.4,12.9,-4.4,1740168262.906,2025-02-21T20:04:22.906Z
0.8,-1,0.2,2.7,11.5,-4.9,1740168262.916,2025-02-21T20:04:22.916Z
0.6,-1,0,-1.5,10.2,-3.2,1740168262.927,2025-02-21T20:04:22.927Z
1,-1,0.2,5.1,13.2,-1.2,1740168262.937,2025-02-21T20:04:22.937Z
0.8,-1.2,0.2,2.9,11.5,-3.7,1740168262.947,2025-02-21T20:04:22.947Z
1.2,-0.4,-0.4,4.9,12,-5.4,1740168262.957,2025-02-21T20:04:22.957Z
1,-0.8,0.2,2.9,12,-8.8,1740168262.967,2025-02-21T20:04:22.967Z
0.4,-0.6,0,-2.7,10.5,-8.8,1740168262.977,2025-02-21T20:04:22.977Z
1.2,-0.8,0,0.5,11,-9.3,1740168262.987,2025-02-21T20:04:22.987Z
1.2,-1.2,0,-5.9,4.4,-8.1,1740168262.997,2025-02-21T20:04:22.997Z
1.2,-1,0,-6.6,5.9,-7.3,1740168263.007,2025-02-21T20:04:23.007Z
0.4,-1,0.4,-6.3,4.1,-6.6,1740168263.017,2025-02-21T20:04:23.017Z
1,-0.8,-0.2,-13.7,-3.2,-5.4,1740168263.027,2025-02-21T20:04:23.027Z
1.2,-1,-0.2,-21.5,-6.6,-4.1,1740168263.038,2025-02-21T20:04:23.038Z
0.8,-0.6,0,-18.3,-5.6,-2,1740168263.048,2025-02-21T20:04:23.048Z
1,-0.4,-0.2,-21.7,-5.6,1,1740168263.058,2025-02-21T20:04:23.058Z
0.6,-0.8,0,-26.6,-6.3,3.4,1740168263.068,2025-02-21T20:04:23.068Z
1,-0.4,-0.2,-17.3,-2,4.6,1740168263.078,2025-02-21T20:04:23.078Z
1.2,-0.4,0,-26.6,-2.2,4.6,1740168263.088,2025-02-21T20:04:23.088Z
0.8,-0.8,-0.2,-22.7,1,4.6,1740168263.098,2025-02-21T20:04:23.098Z
0.6,-0.4,0,-17.3,5.4,1.7,1740168263.108,2025-02-21T20:04:23.108Z
0.8,-0.6,-0.4,-21.2,5.6,1,1740168263.118,2025-02-21T20:04:23.118Z
1,-0.6,0,-15.6,6.8,0.5,1740168263.128,2025-02-21T20:04:23.128Z
1.4,0,0.2,-15.9,4.4,0.5,1740168263.138,2025-02-21T20:04:23.138Z
0.8,-1,0.2,-13.9,3.2,1.7,1740168263.148,2025-02-21T20:04:23.148Z
1,0.2,-0.6,-9.8,3.4,2.7,1740168263.158,2025-02-21T20:04:23.158Z
0.6,-0.8,0.2,-11.2,2.9,4.1,1740168263.168,2025-02-21T20:04:23.168Z
1.4,-0.4,0,-12.7,2,4.6,1740168263.178,2025-02-21T20:04:23.178Z
1.2,-0.6,0,-11.5,2.7,5.1,1740168263.188,2025-02-21T20:04:23.188Z
1.2,-0.2,-0.4,-12.2,0.2,6.8,1740168263.198,2025-02-21T20:04:23.198Z
1.2,-0.6,-0.2,-10.5,-0.5,8.1,1740168263.209,2025-02-21T20:04:23.209Z
0.8,0,-0.4,-6.1,1,7.8,1740168263.219,2025-02-21T20:04:23.219Z
1,-1,0,-6.8,0.5,8.1,1740168263.229,2025-02-21T20:04:23.229Z
1,-0.6,0,-6.6,0.7,8.5,1740168263.239,2025-02-21T20:04:23.239Z
1,-1,-0.2,-4.6,1,9.3,1740168263.249,2025-02-21T20:04:23.249Z
1,-0.6,-0.2,-3.4,1.5,9,1740168263.259,2025-02-21T20:04:23.259Z
0.8,-0.6,-0.2,-2.4,1.2,9,1740168263.269,2025-02-21T20:04:23.269Z
0.8,-0.6,-0.4,-2.2,-1,9,1740168263.279,2025-02-21T20:04:23.279Z
1.2,-0.2,0.2,-0.5,-5.6,8.1,1740168263.289,2025-02-21T20:04:23.289Z
1,-0.8,0,1,-3.9,8.3,1740168263.299,2025-02-21T20:04:23.299Z
0.8,-0.6,0,2.4,-1.7,8.1,1740168263.309,2025-02-21T20:04:23.309Z
1.2,-1,0,2.2,1,8.1,1740168263.319,2025-02-21T20:04:23.319Z
1,-1,-0.2,1.2,1.5,8.5,1740168263.33,2025-02-21T20:04:23.330Z
1,-1,0,1.2,1.7,9.3,1740168263.34,2025-02-21T20:04:23.340Z
1.2,-0.6,0,-1.5,0,8.5,1740168263.35,2025-02-21T20:04:23.350Z
1,-0.2,0,-3.9,-6.1,7.6,1740168263.36,2025-02-21T20:04:23.360Z
0.6,-0.6,-0.2,-3.2,-6.8,6.6,1740168263.37,2025-02-21T20:04:23.370Z
1,-0.8,-0.2,-1.5,-1.5,6.6,1740168263.38,2025-02-21T20:04:23.380Z
0.6,-0.4,0,0.7,2.9,4.1,1740168263.39,2025-02-21T20:04:23.390Z
1.2,-0.8,0.4,0,4.4,2.4,1740168263.4,2025-02-21T20:04:23.400Z
0.4,-0.8,0,-0.7,6.3,2.7,1740168263.41,2025-02-21T20:04:23.410Z
1,-0.6,-0.2,1.2,6.6,2.7,1740168263.42,2025-02-21T20:04:23.420Z
1,-0.8,0,2.9,7.3,0.5,1740168263.43,2025-02-21T20:04:23.430Z
1,-0.4,0,5.6,8.1,-2,1740168263.44,2025-02-21T20:04:23.440Z
1,-0.6,0,1.7,2,-3.7,1740168263.45,2025-02-21T20:04:23.450Z
1.2,-0.2,-0.6,3.4,-0.5,-2.2,1740168263.46,2025-02-21T20:04:23.460Z
0.6,-0.6,0,7.8,5.4,-1.5,1740168263.47,2025-02-21T20:04:23.470Z
0.4,-0.4,-0.4,9.5,7.1,-0.7,1740168263.48,2025-02-21T20:04:23.480Z
0.6,-0.8,-0.4,11.2,7.8,0.5,1740168263.49,2025-02-21T20:04:23.490Z
0.4,-1,0.4,10.5,8.5,2.2,1740168263.501,2025-02-21T20:04:23.501Z
1.2,-0.4,0,11.7,7.1,1.5,1740168263.511,2025-02-21T20:04:23.511Z
0.8,-0.2,-0.4,8.5,-1.2,0.2,1740168263.521,2025-02-21T20:04:23.521Z
1,-0.4,0,9.8,0.7,-0.2,1740168263.531,2025-02-21T20:04:23.531Z
0.8,-1,0,9.8,2.7,1.5,1740168263.541,2025-02-21T20:04:23.541Z
0.4,-0.6,-0.2,9.5,3.9,2,1740168263.551,2025-02-21T20:04:23.551Z
0.8,-0.6,-0.2,7.8,4.4,2.2,1740168263.561,2025-02-21T20:04:23.561Z
1,-0.6,-0.2,-2.9,0.5,4.6,1740168263.571,2025-02-21T20:04:23.571Z
0.8,-0.6,-0.4,0,1,6.3,1740168263.581,2025-02-21T20:04:23.581Z
1,-1,0.2,-6.3,1,5.4,1740168263.591,2025-02-21T20:04:23.591Z
0.4,-0.4,0,-11.2,-1,4.9,1740168263.601,2025-02-21T20:04:23.601Z
0.8,-0.2,-0.2,-16.6,-7.3,5.9,1740168263.612,2025-02-21T20:04:23.612Z
0.8,-0.4,0.4,-12.4,-3.7,3.2,1740168263.622,2025-02-21T20:04:23.622Z
1.2,-0.8,0.2,-12,-0.7,-0.2,1740168263.632,2025-02-21T20:04:23.632Z
1,-0.8,0,-12.9,-2,-1.2,1740168263.642,2025-02-21T20:04:23.642Z
1,-0.6,-0.4,-12,1.7,-2.2,1740168263.652,2025-02-21T20:04:23.652Z
1,-0.2,0.4,-15.1,2,-2.4,1740168263.662,2025-02-21T20:04:23.662Z
1.4,-0.4,-0.4,-11,2.2,-2.7,1740168263.672,2025-02-21T20:04:23.672Z
1.4,-1.2,0,-17.6,2,-1.5,1740168263.682,2025-02-21T20:04:23.682Z
1,-0.8,-0.6,-13.7,1.2,-0.7,1740168263.692,2025-02-21T20:04:23.692Z
1,-0.8,-0.2,-16.8,1.5,0,1740168263.702,2025-02-21T20:04:23.702Z
0.6,-0.8,-0.2,-18.1,0.7,0.5,1740168263.712,2025-02-21T20:04:23.712Z
0.8,-0.6,0,-17.1,0.5,2.4,1740168263.722,2025-02-21T20:04:23.722Z
1.4,-0.2,0.2,-21.7,1,5.1,1740168263.732,2025-02-21T20:04:23.732Z
0.6,-0.4,-0.6,-16.1,0,5.4,1740168263.742,2025-02-21T20:04:23.742Z
1,-0.6,-0.2,-18.5,0.7,6.8,1740168263.752,2025-02-21T20:04:23.752Z
0.8,-0.4,-0.2,-20.3,0.2,8.8,1740168263.762,2025-02-21T20:04:23.762Z
1.2,-0.4,-0.2,-25.6,1.2,11.2,1740168263.772,2025-02-21T20:04:23.772Z
1,-0.6,-0.2,-27.3,-2.7,15.9,1740168263.783,2025-02-21T20:04:23.783Z
1,-0.6,-0.4,-28.8,-5.6,17.8,1740168263.793,2025-02-21T20:04:23.793Z
1,-0.6,0,-28.3,-5.9,18.5,1740168263.803,2025-02-21T20:04:23.803Z
0.8,-0.8,0,-10.7,-4.6,10.2,1740168263.813,2025-02-21T20:04:23.813Z
1,-0.4,-0.4,-17.3,-1.2,5.9,1740168263.823,2025-02-21T20:04:23.823Z
0.8,-1.2,0,-16.1,-1.7,3.7,1740168263.833,2025-02-21T20:04:23.833Z
1.2,-0.8,-0.4,-15.6,-1.5,2.7,1740168263.843,2025-02-21T20:04:23.843Z
1.6,-1,0,-19.3,-7.6,0.5,1740168263.853,2025-02-21T20:04:23.853Z
1,-0.8,-0.2,-17.6,-12,-0.5,1740168263.863,2025-02-21T20:04:23.863Z
1,-0.4,-0.2,-14.4,-10.7,0.5,1740168263.873,2025-02-21T20:04:23.873Z
1.2,-0.8,-0.4,-12,-10,0.7,1740168263.883,2025-02-21T20:04:23.883Z
1,-0.6,-0.2,-9.5,-8.8,0.7,1740168263.894,2025-02-21T20:04:23.894Z
0.6,-0.6,0.2,-6.6,-6.1,1.2,1740168263.904,2025-02-21T20:04:23.904Z
0.8,-0.2,-0.2,-3.9,-6.1,1.5,1740168263.914,2025-02-21T20:04:23.914Z
1.4,-1,0.2,-1.5,-4.9,1.2,1740168263.924,2025-02-21T20:04:23.924Z
1,-0.6,0,-0.7,-4.9,0.7,1740168263.934,2025-02-21T20:04:23.934Z
1.2,-0.6,-0.2,-0.5,-5.9,1.7,1740168263.944,2025-02-21T20:04:23.944Z
1.2,-0.8,0,0.5,-7.1,2.7,1740168263.954,2025-02-21T20:04:23.954Z
1.2,-0.6,-0.2,-0.2,-7.8,3.2,1740168263.964,2025-02-21T20:04:23.964Z
0.6,-0.4,-0.2,-2,-9,3.7,1740168263.974,2025-02-21T20:04:23.974Z
1,-0.4,-0.4,-2,-8.8,3.9,1740168263.984,2025-02-21T20:04:23.984Z
1.2,-1,-0.4,-2.7,-9,4.9,1740168263.994,2025-02-21T20:04:23.994Z
1.4,-0.8,0,-3.2,-8.8,5.6,1740168264.004,2025-02-21T20:04:24.004Z
1,-0.6,0,-3.2,-8.8,5.6,1740168264.014,2025-02-21T20:04:24.014Z
0.8,-0.4,-0.4,-3.7,-9.8,5.1,1740168264.024,2025-02-21T20:04:24.024Z
0.8,-0.6,0.4,-2.7,-11.5,4.6,1740168264.034,2025-02-21T20:04:24.034Z
1,-0.6,0,-2.7,-15.1,3.4,1740168264.044,2025-02-21T20:04:24.044Z
1.2,-1,0,-2.7,-19.8,2,1740168264.055,2025-02-21T20:04:24.055Z
1.2,-0.4,0,-2.7,-19,1.2,1740168264.065,2025-02-21T20:04:24.065Z
1.4,-0.4,0.4,-2,-16.3,1.2,1740168264.075,2025-02-21T20:04:24.075Z
1,-0.8,0.2,-0.7,-13.4,1.5,1740168264.085,2025-02-21T20:04:24.085Z
1.4,-0.4,0.2,0.2,-11.7,1.5,1740168264.095,2025-02-21T20:04:24.095Z
0.6,-0.4,-0.2,1.7,-10.5,1,1740168264.105,2025-02-21T20:04:24.105Z
1,-0.8,0,2.9,-9.5,0.7,1740168264.115,2025-02-21T20:04:24.115Z
0.8,-0.8,-0.2,3.4,-9.8,0.7,1740168264.125,2025-02-21T20:04:24.125Z
0.8,-0.6,-0.6,2.4,-10.5,1.2,1740168264.135,2025-02-21T20:04:24.135Z
0.2,-0.8,0.2,2.2,-11,1.5,1740168264.145,2025-02-21T20:04:24.145Z
0.4,-0.6,-0.6,3.4,-12.4,2.7,1740168264.155,2025-02-21T20:04:24.155Z
0.6,-0.8,-0.4,4.9,-13.2,4.4,1740168264.165,2025-02-21T20:04:24.165Z
0.8,-0.8,0,5.9,-13.2,5.1,1740168264.175,2025-02-21T20:04:24.175Z
1,-1,0,7.3,-13.4,4.6,1740168264.186,2025-02-21T20:04:24.186Z
1.2,-1,0,8.1,-13.2,4.4,1740168264.196,2025-02-21T20:04:24.196Z
0.8,-0.4,0,9.8,-12.2,3.7,1740168264.206,2025-02-21T20:04:24.206Z
0.8,-0.4,-0.4,9,-11.5,2.7,1740168264.216,2025-02-21T20:04:24.216Z
1.2,-0.8,-0.2,7.8,-12.9,1,1740168264.226,2025-02-21T20:04:24.226Z
0.4,-0.4,0,6.8,-12.7,-0.7,1740168264.236,2025-02-21T20:04:24.236Z
1,-0.2,0,7.3,-15.9,-1.5,1740168264.246,2025-02-21T20:04:24.246Z
0.8,-0.2,-0.8,8.3,-13.4,-1.2,1740168264.256,2025-02-21T20:04:24.256Z
1.2,-0.8,0,10.2,-11.5,-1,1740168264.266,2025-02-21T20:04:24.266Z
1,-1,-0.2,9.5,-9.8,-1.7,1740168264.276,2025-02-21T20:04:24.276Z
1,-0.6,-0.6,8.3,-7.6,-0.5,1740168264.286,2025-02-21T20:04:24.286Z
1,-0.4,-0.6,10.7,-7.6,-0.7,1740168264.296,2025-02-21T20:04:24.296Z
0.8,-1.4,0.2,12.2,-7.8,-1,1740168264.306,2025-02-21T20:04:24.306Z
1,-0.4,0,10.5,-4.6,-1.7,1740168264.316,2025-02-21T20:04:24.316Z
0.4,-0.6,0,10.2,-2,-2.4,1740168264.326,2025-02-21T20:04:24.326Z
1,-0.6,0,9.5,0.5,-2.7,1740168264.336,2025-02-21T20:04:24.336Z
1.2,-0.6,-0.2,9.3,1.2,-2.7,1740168264.347,2025-02-21T20:04:24.347Z
1,-0.6,0,8.3,1.5,-2.7,1740168264.357,2025-02-21T20:04:24.357Z
1,-0.2,-0.2,7.8,1.5,-2.7,1740168264.367,2025-02-21T20:04:24.367Z
0.6,-1,0,6.8,1.5,-2.4,1740168264.377,2025-02-21T20:04:24.377Z
0.8,-1,0,5.9,-0.5,-1.2,1740168264.387,2025-02-21T20:04:24.387Z
0.8,-0.8,0,5.9,1,0,1740168264.397,2025-02-21T20:04:24.397Z
1,-0.6,-0.2,5.1,1.7,-0.2,1740168264.407,2025-02-21T20:04:24.407Z
1.2,-0.8,0,4.9,3.2,0,1740168264.417,2025-02-21T20:04:24.417Z
1.2,-0.4,-0.2,5.1,3.2,-1,1740168264.427,2025-02-21T20:04:24.427Z
1.2,-0.8,0,5.9,3.4,-0.5,1740168264.437,2025-02-21T20:04:24.437Z
0.6,-0.8,-0.2,6.6,0.7,-0.2,1740168264.447,2025-02-21T20:04:24.447Z
1,-0.4,-0.2,6.3,-2.4,-0.2,1740168264.457,2025-02-21T20:04:24.457Z
1.2,-0.4,-0.4,6.6,-3.9,0.2,1740168264.468,2025-02-21T20:04:24.468Z
1.4,-1,-1,6.6,-3.4,0.2,1740168264.478,2025-02-21T20:04:24.478Z
0.6,-0.8,0,6.8,-4.6,0.2,1740168264.488,2025-02-21T20:04:24.488Z
0.6,-0.4,-0.6,7.1,-4.6,1.2,1740168264.498,2025-02-21T20:04:24.498Z
1,-0.6,0.2,7.6,-3.2,2,1740168264.508,2025-02-21T20:04:24.508Z
1.2,-0.8,0,7.3,-2.7,2.7,1740168264.518,2025-02-21T20:04:24.518Z
0.6,-0.6,0,7.8,-1.7,2.4,1740168264.528,2025-02-21T20:04:24.528Z
1.4,-0.6,0.2,8.5,-1.5,1.2,1740168264.538,2025-02-21T20:04:24.538Z
1.2,-0.8,-0.4,10.2,-2,0,1740168264.548,2025-02-21T20:04:24.548Z
1.2,-0.4,0,11.5,-1.2,-1.7,1740168264.558,2025-02-21T20:04:24.558Z
1.4,-0.8,0.2,11.7,-1.2,-2.7,1740168264.568,2025-02-21T20:04:24.568Z
0.8,-0.8,-0.2,12.7,-2.2,-4.1,1740168264.578,2025-02-21T20:04:24.578Z
1.2,-0.4,-0.2,13.2,-1.7,-4.6,1740168264.588,2025-02-21T20:04:24.588Z
1.2,-1,-0.2,13.9,-0.2,-4.6,1740168264.598,2025-02-21T20:04:24.598Z
0.4,-0.4,0.2,14.4,-0.2,-4.4,1740168264.608,2025-02-21T20:04:24.608Z
1.4,-0.8,-0.2,15.9,-1,-4.1,1740168264.618,2025-02-21T20:04:24.618Z
0.8,-0.4,0,18.3,-2.9,-4.4,1740168264.628,2025-02-21T20:04:24.628Z
1.2,-0.8,-0.2,18.1,-4.6,-3.7,1740168264.639,2025-02-21T20:04:24.639Z
0.8,-0.8,-0.2,17.3,-4.4,-3.7,1740168264.649,2025-02-21T20:04:24.649Z
1.4,-0.4,-0.4,17.1,-4.9,-3.9,1740168264.659,2025-02-21T20:04:24.659Z
0.6,-0.8,0.2,15.6,-4.4,-2.9,1740168264.669,2025-02-21T20:04:24.669Z
0.8,-1,0.2,13.7,-5.6,-1.5,1740168264.679,2025-02-21T20:04:24.679Z
1.8,-0.8,0.4,12,-7.6,-0.5,1740168264.689,2025-02-21T20:04:24.689Z
1,-0.8,0,9.3,-9.5,1.5,1740168264.699,2025-02-21T20:04:24.699Z
1.4,-0.4,-0.6,9,-9,2.9,1740168264.709,2025-02-21T20:04:24.709Z
1.4,-0.4,-0.2,9.5,-9.8,3.4,1740168264.719,2025-02-21T20:04:24.719Z
0.8,-0.4,0.4,8.1,-9.5,4.6,1740168264.729,2025-02-21T20:04:24.729Z
1,-0.4,0,9.3,-8.3,5.1,1740168264.739,2025-02-21T20:04:24.739Z
1.4,-1.2,0,10.2,-8.3,4.4,1740168264.75,2025-02-21T20:04:24.750Z
0.8,-1.4,-0.6,8.8,-6.8,5.4,1740168264.76,2025-02-21T20:04:24.760Z
0.6,-1.2,0,9.8,-5.9,6.1,1740168264.77,2025-02-21T20:04:24.770Z
1.2,-0.4,0,10.2,-6.1,6.3,1740168264.78,2025-02-21T20:04:24.780Z
0.8,-0.4,-0.8,10.2,-4.9,6.3,1740168264.79,2025-02-21T20:04:24.790Z
1.2,-1,-0.6,11,-5.4,6.3,1740168264.8,2025-02-21T20:04:24.800Z
1,-0.6,0,11,-5.4,6.1,1740168264.81,2025-02-21T20:04:24.810Z
1,-0.6,0.4,10.7,-4.1,6.6,1740168264.82,2025-02-21T20:04:24.820Z
0.8,-0.6,0,11.7,-5.9,6.3,1740168264.83,2025-02-21T20:04:24.830Z
1,-1.6,0.2,11.2,-3.2,6.3,1740168264.84,2025-02-21T20:04:24.840Z
0.4,-0.8,0,12.9,-2,7.1,1740168264.85,2025-02-21T20:04:24.850Z
1,-0.6,-0.2,13.4,-2,4.9,1740168264.86,2025-02-21T20:04:24.860Z
1,-0.4,0,14.2,-2.2,4.6,1740168264.87,2025-02-21T20:04:24.870Z
0.6,-0.4,0,15.9,-3.4,4.1,1740168264.88,2025-02-21T20:04:24.880Z
0.8,-1,-0.4,15.1,-3.2,2.7,1740168264.89,2025-02-21T20:04:24.890Z
0.8,-1.4,0,12.4,-2.9,2.2,1740168264.9,2025-02-21T20:04:24.900Z
1,-1.4,-0.2,12,-1.5,1.7,1740168264.91,2025-02-21T20:04:24.910Z
1.2,-0.4,-1,11.2,-0.7,0.7,1740168264.921,2025-02-21T20:04:24.921Z
0.2,-0.4,0,12.4,-0.5,-1.2,1740168264.931,2025-02-21T20:04:24.931Z
0.8,-0.2,-1,13.2,-1.5,-3.2,1740168264.941,2025-02-21T20:04:24.941Z
1,-1.2,-0.2,12.9,-1.2,-1.2,1740168264.951,2025-02-21T20:04:24.951Z
0.6,-1.2,-0.2,13.2,-1.7,-2.9,1740168264.961,2025-02-21T20:04:24.961Z
1,-1,-0.2,12.4,-1.7,-3.9,1740168264.971,2025-02-21T20:04:24.971Z
0.8,-0.6,0.2,11.2,-0.7,-3.9,1740168264.981,2025-02-21T20:04:24.981Z
0,-0.6,-0.2,9,-1.2,-4.6,1740168264.991,2025-02-21T20:04:24.991Z
1,-0.8,-0.2,6.8,-4.4,-6.3,1740168265.001,2025-02-21T20:04:25.001Z
0.2,-1,-0.6,6.3,-4.1,-6.3,1740168265.011,2025-02-21T20:04:25.011Z
0.4,-1.2,-0.2,6.6,-2.4,-5.9,1740168265.021,2025-02-21T20:04:25.021Z
1,-1.2,0.2,6.6,-1.5,-5.9,1740168265.032,2025-02-21T20:04:25.032Z
1.2,-0.6,0,6.8,-1.5,-6.3,1740168265.042,2025-02-21T20:04:25.042Z
0.2,-0.4,-0.2,7.6,-0.5,-6.8,1740168265.052,2025-02-21T20:04:25.052Z
1,-0.6,0,7.1,1,-6.6,1740168265.062,2025-02-21T20:04:25.062Z
0.8,-0.6,0,7.6,1.5,-6.1,1740168265.072,2025-02-21T20:04:25.072Z
0.8,-0.8,0,7.6,2.4,-5.9,1740168265.082,2025-02-21T20:04:25.082Z
0.8,-1.2,0,7.8,2.2,-5.4,1740168265.092,2025-02-21T20:04:25.092Z
0.8,-0.6,-0.2,7.3,0.7,-4.9,1740168265.102,2025-02-21T20:04:25.102Z
1.4,-0.4,0.2,7.6,-0.7,-5.1,1740168265.112,2025-02-21T20:04:25.112Z
0.8,-1.2,0.2,7.8,-2.2,-5.4,1740168265.122,2025-02-21T20:04:25.122Z
1,-0.6,-0.6,9,-4.6,-6.3,1740168265.132,2025-02-21T20:04:25.132Z
1,-1,0,9.3,-4.6,-7.3,1740168265.142,2025-02-21T20:04:25.142Z
1,-0.6,0,9.8,-4.9,-9,1740168265.152,2025-02-21T20:04:25.152Z
0.8,-0.8,-0.2,10.5,-7.1,-9.8,1740168265.162,2025-02-21T20:04:25.162Z
0.8,-1,-0.6,11,-8.1,-10,1740168265.172,2025-02-21T20:04:25.172Z
1.2,-0.6,-0.2,12.2,-9.5,-10.5,1740168265.182,2025-02-21T20:04:25.182Z
0.6,-1,0.2,12.9,-10.2,-10.5,1740168265.192,2025-02-21T20:04:25.192Z
0.4,-0.8,0,13.2,-11.5,-9.8,1740168265.203,2025-02-21T20:04:25.203Z
1.2,-0.6,-0.4,15.6,-15.6,-9.5,1740168265.213,2025-02-21T20:04:25.213Z
1,-0.8,-0.2,16.3,-15.6,-9.5,1740168265.223,2025-02-21T20:04:25.223Z
1,-1.4,0.2,17.1,-15.1,-10.2,1740168265.233,2025-02-21T20:04:25.233Z
