accelX,accelY,accelZ,rateX,rateY,rateZ,timestamp,isoTimestamp
0,-1.4,-1.2,-6.1,6.6,-4.1,1740167431.974,2025-02-21T19:50:31.974Z
0,-1.8,-1.6,-6.3,9.8,-5.9,1740167431.984,2025-02-21T19:50:31.984Z
0.2,-1.8,-1.2,-5.1,9.5,-6.6,1740167431.994,2025-02-21T19:50:31.994Z
0.2,-1.6,-1.4,-4.1,10.2,-6.8,1740167432.004,2025-02-21T19:50:32.004Z
0.2,-1.4,-1.2,-3.7,12.4,-7.3,1740167432.014,2025-02-21T19:50:32.014Z
-0.6,-1.4,-2,-2,10.5,-8.1,1740167432.024,2025-02-21T19:50:32.024Z
0,-2,-1.2,-2,10.2,-8.5,1740167432.035,2025-02-21T19:50:32.035Z
0,-1.4,-0.8,-3.2,11.7,-9.3,1740167432.045,2025-02-21T19:50:32.045Z
-0.2,-1.4,-1.4,-2.9,10,-10.2,1740167432.055,2025-02-21T19:50:32.055Z
-0.8,-1.6,-2.2,-3.2,10,-10.5,1740167432.065,2025-02-21T19:50:32.065Z
-0.6,-1.8,-2,-2.9,10.7,-11.2,1740167432.075,2025-02-21T19:50:32.075Z
-0.4,-1,-1.2,-2.2,10.7,-11.2,1740167432.085,2025-02-21T19:50:32.085Z
-0.6,-1.4,-1,-1.2,11,-11,1740167432.095,2025-02-21T19:50:32.095Z
-0.4,-1.6,-1.2,-0.2,10.5,-11,1740167432.105,2025-02-21T19:50:32.105Z
0,-1.8,-1.8,0.2,10.2,-11.7,1740167432.115,2025-02-21T19:50:32.115Z
0.2,-1.4,-1.2,-0.2,9.8,-12.2,1740167432.125,2025-02-21T19:50:32.125Z
-0.2,-1.8,-1,-1.2,11.2,-12.2,1740167432.135,2025-02-21T19:50:32.135Z
-0.8,-1.6,-1.2,-2.2,8.5,-11.7,1740167432.145,2025-02-21T19:50:32.145Z
-0.4,-1.6,-1.4,-2.9,8.1,-11.7,1740167432.156,2025-02-21T19:50:32.156Z
0,-1.6,-1.8,-4.1,9.5,-11.7,1740167432.166,2025-02-21T19:50:32.166Z
0,-1.6,-0.6,-3.7,8.1,-11.5,1740167432.176,2025-02-21T19:50:32.176Z
0,-1.4,-1.6,-3.9,8.3,-11.5,1740167432.186,2025-02-21T19:50:32.186Z
0,-1.8,-1.6,-3.9,8.3,-10.2,1740167432.196,2025-02-21T19:50:32.196Z
0,-1.4,-1.2,-3.7,8.5,-8.3,1740167432.206,2025-02-21T19:50:32.206Z
0,-1.4,-1.4,-3.7,8.3,-5.6,1740167432.216,2025-02-21T19:50:32.216Z
0,-1.6,-1.4,-2.9,6.1,-3.7,1740167432.226,2025-02-21T19:50:32.226Z
0.2,-2.2,-1,-3.9,7.1,-3.7,1740167432.236,2025-02-21T19:50:32.236Z
0.2,-1.6,-1,-4.1,6.6,-4.9,1740167432.246,2025-02-21T19:50:32.246Z
-0.2,-1.6,-0.8,-3.9,5.4,-5.1,1740167432.256,2025-02-21T19:50:32.256Z
0,-1.8,-1.4,-5.1,6.3,-5.6,1740167432.266,2025-02-21T19:50:32.266Z
0,-1.6,-1.4,-5.4,6.1,-5.4,1740167432.276,2025-02-21T19:50:32.276Z
0.4,-1.8,-1.6,-5.1,5.6,-5.4,1740167432.286,2025-02-21T19:50:32.286Z
0,-1.8,-1.4,-5.6,6.8,-5.6,1740167432.296,2025-02-21T19:50:32.296Z
0,-1.6,-1.2,-5.1,7.6,-5.9,1740167432.306,2025-02-21T19:50:32.306Z
0.2,-2,-1.4,-3.9,7.3,-6.6,1740167432.317,2025-02-21T19:50:32.317Z
0,-1.6,-2,-3.2,9.5,-7.1,1740167432.327,2025-02-21T19:50:32.327Z
0.2,-1.6,-1,-1.7,11,-6.1,1740167432.337,2025-02-21T19:50:32.337Z
0.2,-1.2,-1.2,-0.2,9.3,-4.6,1740167432.347,2025-02-21T19:50:32.347Z
0,-1.8,-1,-0.5,11,-4.4,1740167432.357,2025-02-21T19:50:32.357Z
0,-1.6,-1,-0.7,11.2,-4.9,1740167432.367,2025-02-21T19:50:32.367Z
0.2,-1.4,-1.4,-0.5,10,-5.6,1740167432.377,2025-02-21T19:50:32.377Z
0.4,-1.8,-1.4,-1.5,12.2,-6.3,1740167432.387,2025-02-21T19:50:32.387Z
0,-1.6,-1,-2,12.9,-6.6,1740167432.397,2025-02-21T19:50:32.397Z
0.2,-1.8,-1.4,-1.7,12.2,-6.6,1740167432.407,2025-02-21T19:50:32.407Z
0.4,-1.4,-1.8,-2.4,14.2,-5.6,1740167432.417,2025-02-21T19:50:32.417Z
0,-2,-1.4,-2.2,14.4,-4.9,1740167432.427,2025-02-21T19:50:32.427Z
0,-1.6,-1.6,-1.7,13.7,-3.9,1740167432.438,2025-02-21T19:50:32.438Z
0,-2,-1.2,-1.7,14.6,-2.4,1740167432.448,2025-02-21T19:50:32.448Z
0.2,-1.8,-1,-2,14.6,-1.5,1740167432.458,2025-02-21T19:50:32.458Z
0.2,-2,-1.6,-2,13.7,-1,1740167432.468,2025-02-21T19:50:32.468Z
0,-1.6,-1.2,-1.7,14.4,-1,1740167432.478,2025-02-21T19:50:32.478Z
0,-1.8,-1.2,-1.7,15.1,-0.7,1740167432.488,2025-02-21T19:50:32.488Z
0,-1.4,-1.2,-1.5,14.6,0.2,1740167432.498,2025-02-21T19:50:32.498Z
-0.2,-2.2,-1.4,-1.7,15.4,1.2,1740167432.508,2025-02-21T19:50:32.508Z
0.2,-1.8,-1,-2.2,15.4,2.2,1740167432.518,2025-02-21T19:50:32.518Z
-0.4,-1.6,-1.6,-1.7,14.9,3.2,1740167432.528,2025-02-21T19:50:32.528Z
0,-1.6,-1.4,-2,15.9,3.4,1740167432.538,2025-02-21T19:50:32.538Z
0.2,-1.4,-1.4,-1.7,15.4,3.7,1740167432.548,2025-02-21T19:50:32.548Z
-0.2,-1.6,-1.4,-2,15.1,3.4,1740167432.558,2025-02-21T19:50:32.558Z
0,-1.4,-1.4,-2.7,14.6,2.9,1740167432.568,2025-02-21T19:50:32.568Z
0,-1.4,-1.4,-2.9,14.6,2.2,1740167432.578,2025-02-21T19:50:32.578Z
-0.6,-1.2,-1.6,-3.7,14.6,2.4,1740167432.588,2025-02-21T19:50:32.588Z
0.2,-1.4,-1.6,-4.9,15.4,2.9,1740167432.598,2025-02-21T19:50:32.598Z
0,-1.6,-1.6,-5.6,15.6,3.2,1740167432.609,2025-02-21T19:50:32.609Z
0.2,-1.6,-1.6,-6.1,15.9,4.1,1740167432.619,2025-02-21T19:50:32.619Z
0,-1.4,-1.4,-6.6,15.4,4.6,1740167432.629,2025-02-21T19:50:32.629Z
0,-1.6,-1,-6.8,15.9,5.1,1740167432.639,2025-02-21T19:50:32.639Z
0,-1.6,-0.8,-7.1,15.1,5.4,1740167432.649,2025-02-21T19:50:32.649Z
0.2,-1.6,-1.6,-6.8,13.9,5.1,1740167432.659,2025-02-21T19:50:32.659Z
0,-1.6,-1.4,-6.8,13.4,5.6,1740167432.669,2025-02-21T19:50:32.669Z
0,-1.4,-1.2,-6.8,12.7,6.1,1740167432.679,2025-02-21T19:50:32.679Z
-0.6,-1.6,-1.2,-6.8,11.7,6.3,1740167432.689,2025-02-21T19:50:32.689Z
0.2,-1.2,-1,-6.8,11.2,5.6,1740167432.699,2025-02-21T19:50:32.699Z
0.2,-2,-1.4,-6.1,10.7,4.9,1740167432.709,2025-02-21T19:50:32.709Z
0,-1.8,-1.2,-6.1,11.2,4.1,1740167432.72,2025-02-21T19:50:32.720Z
-0.2,-2.2,-2,-5.6,11.7,3.4,1740167432.73,2025-02-21T19:50:32.730Z
0.2,-1.8,-1.4,-5.1,12.7,3.2,1740167432.74,2025-02-21T19:50:32.740Z
-0.2,-1.8,-1,-4.4,12.7,3.2,1740167432.75,2025-02-21T19:50:32.750Z
0,-1.4,-1.4,-3.4,13.2,2.9,1740167432.76,2025-02-21T19:50:32.760Z
-0.2,-1.4,-1,-2.7,14.4,2.2,1740167432.77,2025-02-21T19:50:32.770Z
0,-1.4,-1.6,-1.2,14.6,1,1740167432.78,2025-02-21T19:50:32.780Z
0,-1.6,-1.4,-0.2,15.1,0,1740167432.79,2025-02-21T19:50:32.790Z
0,-1.6,-1.4,1,15.6,1,1740167432.8,2025-02-21T19:50:32.800Z
0.2,-1.6,-1,2.2,16.1,1.5,1740167432.81,2025-02-21T19:50:32.810Z
-0.4,-1.2,-1.4,3.2,16.1,2,1740167432.82,2025-02-21T19:50:32.820Z
0,-1.4,-1,3.9,15.9,2,1740167432.83,2025-02-21T19:50:32.830Z
0,-1.8,-1.2,4.4,15.9,2,1740167432.84,2025-02-21T19:50:32.840Z
0.2,-1.4,-1.2,4.6,15.6,1.7,1740167432.85,2025-02-21T19:50:32.850Z
-0.2,-1.6,-1.4,4.6,15.6,1.7,1740167432.86,2025-02-21T19:50:32.860Z
0,-1.8,-1.4,4.1,14.9,2,1740167432.87,2025-02-21T19:50:32.870Z
-0.4,-1.6,-1.4,3.4,14.9,2,1740167432.88,2025-02-21T19:50:32.880Z
0.2,-1.6,-1.2,2.2,14.6,1.7,1740167432.891,2025-02-21T19:50:32.891Z
-0.2,-2,-1.2,1,14.2,2,1740167432.901,2025-02-21T19:50:32.901Z
0,-1.8,-1.2,-0.2,13.9,2.7,1740167432.911,2025-02-21T19:50:32.911Z
-0.2,-1.6,-1.4,-1.2,14.2,3.4,1740167432.921,2025-02-21T19:50:32.921Z
0.2,-2,-1.2,-2.2,14.9,4.6,1740167432.931,2025-02-21T19:50:32.931Z
0,-1.6,-1.2,-2.4,15.1,5.6,1740167432.941,2025-02-21T19:50:32.941Z
0.2,-1.4,-1,-2.9,15.4,6.6,1740167432.951,2025-02-21T19:50:32.951Z
0,-1.6,-1.4,-3.4,15.6,7.3,1740167432.961,2025-02-21T19:50:32.961Z
0,-1.6,-1.4,-4.1,15.6,7.3,1740167432.971,2025-02-21T19:50:32.971Z
0.2,-1.6,-2.2,-4.4,15.1,8.1,1740167432.981,2025-02-21T19:50:32.981Z
0,-1.4,-1,-4.9,15.1,8.1,1740167432.991,2025-02-21T19:50:32.991Z
0.2,-1.4,-1.6,-4.6,14.9,7.6,1740167433.002,2025-02-21T19:50:33.002Z
0,-2.2,-1.6,-3.7,15.1,7.8,1740167433.012,2025-02-21T19:50:33.012Z
0.4,-1.4,-1.2,-2.9,15.4,8.5,1740167433.022,2025-02-21T19:50:33.022Z
0.2,-1.4,-1,-2.2,15.1,9,1740167433.032,2025-02-21T19:50:33.032Z
0.2,-1.8,-1.4,-1.2,15.6,8.8,1740167433.042,2025-02-21T19:50:33.042Z
0,-1.4,-1.6,-0.7,14.6,8.3,1740167433.052,2025-02-21T19:50:33.052Z
0,-1.4,-1.6,-0.2,13.9,7.6,1740167433.062,2025-02-21T19:50:33.062Z
0,-1.2,-1,-0.2,12.4,6.6,1740167433.072,2025-02-21T19:50:33.072Z
0.2,-1.6,-1.2,0.5,12,5.9,1740167433.082,2025-02-21T19:50:33.082Z
-0.4,-1.4,-1.4,1,11.7,5.6,1740167433.092,2025-02-21T19:50:33.092Z
0,-2,-1.2,1.5,11.2,6.1,1740167433.102,2025-02-21T19:50:33.102Z
0.2,-2,-1.4,2,10.5,5.9,1740167433.112,2025-02-21T19:50:33.112Z
0.2,-1.4,-1.6,1.7,10.2,5.6,1740167433.122,2025-02-21T19:50:33.122Z
0,-1.6,-0.8,1.7,10,5.9,1740167433.132,2025-02-21T19:50:33.132Z
0.4,-2.4,-1.4,1.5,10,6.3,1740167433.142,2025-02-21T19:50:33.142Z
0.2,-1.6,-1.4,1,10.5,6.8,1740167433.152,2025-02-21T19:50:33.152Z
0,-1.8,-1.2,1,9.8,7.6,1740167433.162,2025-02-21T19:50:33.162Z
-0.2,-2,-1,0.5,9.5,8.3,1740167433.173,2025-02-21T19:50:33.173Z
0,-1.8,-1.2,0,9.5,9,1740167433.183,2025-02-21T19:50:33.183Z
0.2,-1.6,-2,-0.5,8.8,9,1740167433.193,2025-02-21T19:50:33.193Z
-0.2,-1.4,-1.2,-0.7,8.3,9,1740167433.203,2025-02-21T19:50:33.203Z
0,-1.6,-1.4,-1.2,8.3,8.8,1740167433.213,2025-02-21T19:50:33.213Z
0,-1.8,-1.4,-1,7.6,9.3,1740167433.223,2025-02-21T19:50:33.223Z
0.2,-1.6,-1.2,-1.2,6.8,9.5,1740167433.233,2025-02-21T19:50:33.233Z
0,-1.6,-1.2,-1.7,5.9,10.2,1740167433.243,2025-02-21T19:50:33.243Z
0,-1.6,-1.2,-2.7,3.9,10.7,1740167433.253,2025-02-21T19:50:33.253Z
-0.2,-1.8,-1.6,-3.7,2.7,11,1740167433.263,2025-02-21T19:50:33.263Z
0,-1.6,-1.2,-3.9,2.2,11,1740167433.273,2025-02-21T19:50:33.273Z
0.4,-1.6,-1.6,-4.4,2.7,10.7,1740167433.283,2025-02-21T19:50:33.283Z
0,-1.6,-0.8,-3.9,3.4,10.7,1740167433.294,2025-02-21T19:50:33.294Z
0,-1.8,-2,-4.1,3.7,10.2,1740167433.304,2025-02-21T19:50:33.304Z
0.4,-1.8,-1.4,-3.4,3.7,11.2,1740167433.314,2025-02-21T19:50:33.314Z
0,-1.8,-1,-2.7,3.9,11.5,1740167433.324,2025-02-21T19:50:33.324Z
0.2,-1.8,-1.2,-2.2,4.4,10.5,1740167433.334,2025-02-21T19:50:33.334Z
0,-1.8,-1.4,-1.5,3.7,9.5,1740167433.344,2025-02-21T19:50:33.344Z
0.2,-1.6,-1.6,-1.2,3.7,7.8,1740167433.354,2025-02-21T19:50:33.354Z
0.2,-1.4,-1,-2,4.9,6.1,1740167433.364,2025-02-21T19:50:33.364Z
-0.2,-1.4,-1.2,-1.5,4.4,4.6,1740167433.374,2025-02-21T19:50:33.374Z
-0.4,-1.6,-1.2,-1.7,5.1,3.9,1740167433.384,2025-02-21T19:50:33.384Z
0,-1,-1,-2.9,6.6,3.4,1740167433.394,2025-02-21T19:50:33.394Z
-0.2,-1.6,-1,-2.7,6.1,3.4,1740167433.404,2025-02-21T19:50:33.404Z
-0.8,-1.4,-1.8,-2.9,6.1,2.9,1740167433.414,2025-02-21T19:50:33.414Z
0.2,-1.6,-1,-4.1,8.3,1.5,1740167433.424,2025-02-21T19:50:33.424Z
0,-1.8,-1.2,-3.9,6.8,1.5,1740167433.434,2025-02-21T19:50:33.434Z
0,-1.4,-1.8,-4.4,7.6,2.2,1740167433.444,2025-02-21T19:50:33.444Z
0.2,-2,-1.2,-5.9,9.8,3.4,1740167433.455,2025-02-21T19:50:33.455Z
-0.2,-1.6,-1.6,-5.6,8.1,5.1,1740167433.465,2025-02-21T19:50:33.465Z
0,-1.4,-1,-5.9,7.8,7.1,1740167433.475,2025-02-21T19:50:33.475Z
-0.6,-2,-1,-6.8,9,7.3,1740167433.485,2025-02-21T19:50:33.485Z
0.2,-1.2,-1.2,-6.1,7.6,6.6,1740167433.495,2025-02-21T19:50:33.495Z
0.2,-1.8,-1.6,-5.9,7.6,5.4,1740167433.505,2025-02-21T19:50:33.505Z
0,-2.2,-1.6,-5.9,9.3,4.6,1740167433.515,2025-02-21T19:50:33.515Z
0,-1.6,-1.4,-4.6,8.1,4.1,1740167433.525,2025-02-21T19:50:33.525Z
0,-1.8,-1.4,-4.1,8.1,3.7,1740167433.535,2025-02-21T19:50:33.535Z
0,-1.4,-1.2,-4.4,9.8,3.7,1740167433.545,2025-02-21T19:50:33.545Z
0,-1.4,-1.4,-3.7,8.3,3.7,1740167433.555,2025-02-21T19:50:33.555Z
-0.2,-1.2,-1,-3.4,8.3,3.7,1740167433.565,2025-02-21T19:50:33.565Z
0,-1.4,-1.4,-3.4,8.5,3.2,1740167433.576,2025-02-21T19:50:33.576Z
-0.6,-1.6,-1.4,-2.9,7.8,3.2,1740167433.586,2025-02-21T19:50:33.586Z
0.2,-2.2,-1.8,-2.9,7.8,3.4,1740167433.596,2025-02-21T19:50:33.596Z
0,-1.6,-1.4,-3.2,8.5,3.2,1740167433.606,2025-02-21T19:50:33.606Z
0,-1.6,-1.4,-2.7,7.8,3.4,1740167433.616,2025-02-21T19:50:33.616Z
0.2,-1.6,-1.4,-2,8.1,4.4,1740167433.626,2025-02-21T19:50:33.626Z
0,-1.4,-1.8,-0.5,7.3,4.9,1740167433.636,2025-02-21T19:50:33.636Z
0,-1.6,-1,0.5,8.3,4.9,1740167433.646,2025-02-21T19:50:33.646Z
-0.2,-1.4,-1.4,2,7.8,4.1,1740167433.656,2025-02-21T19:50:33.656Z
-0.2,-1.2,-0.8,3.7,6.3,3.7,1740167433.666,2025-02-21T19:50:33.666Z
0.2,-1.8,-1.4,4.1,7.1,3.2,1740167433.676,2025-02-21T19:50:33.676Z
0.2,-1.6,-0.8,5.1,6.6,3.2,1740167433.686,2025-02-21T19:50:33.686Z
0,-2.5,-1.8,6.1,5.4,2.9,1740167433.696,2025-02-21T19:50:33.696Z
-0.2,-1.4,-1.2,6.6,5.6,3.2,1740167433.706,2025-02-21T19:50:33.706Z
0,-1.4,-1.2,6.8,5.6,2.9,1740167433.716,2025-02-21T19:50:33.716Z
-0.2,-1.4,-2.2,7.8,3.7,2.2,1740167433.726,2025-02-21T19:50:33.726Z
0.2,-2.2,-1.6,7.6,5.4,1.5,1740167433.736,2025-02-21T19:50:33.736Z
0,-1.8,-1.4,7.6,4.9,1.2,1740167433.747,2025-02-21T19:50:33.747Z
-0.2,-1.6,-1.6,7.8,2.7,1.7,1740167433.757,2025-02-21T19:50:33.757Z
0.2,-2,-1.2,6.8,3.7,1.7,1740167433.767,2025-02-21T19:50:33.767Z
0,-1.8,-1,6.3,2.4,1,1740167433.777,2025-02-21T19:50:33.777Z
0,-1.2,-1.8,6.3,-0.2,0,1740167433.787,2025-02-21T19:50:33.787Z
0,-2,-1.2,4.6,0.5,-0.2,1740167433.797,2025-02-21T19:50:33.797Z
0.2,-1.2,-1.4,3.4,-1.5,-1,1740167433.807,2025-02-21T19:50:33.807Z
0.2,-1.6,-0.8,2.4,-2.9,-1.7,1740167433.817,2025-02-21T19:50:33.817Z
-0.2,-1.4,-1,1.5,-3.4,-2,1740167433.827,2025-02-21T19:50:33.827Z
-0.2,-2,-1.4,0.7,-4.1,-3.2,1740167433.837,2025-02-21T19:50:33.837Z
-0.2,-1.6,-1,0.5,-5.4,-4.6,1740167433.847,2025-02-21T19:50:33.847Z
-0.2,-1.2,-1.6,-0.5,-6.1,-5.1,1740167433.858,2025-02-21T19:50:33.858Z
-0.2,-2,-1.4,-1.2,-7.1,-5.1,1740167433.868,2025-02-21T19:50:33.868Z
0,-1.2,-1.6,-2,-9.3,-5.6,1740167433.878,2025-02-21T19:50:33.878Z
0,-1.8,-1.4,-2.7,-9.8,-6.8,1740167433.888,2025-02-21T19:50:33.888Z
-0.2,-2,-1,-3.4,-11.2,-8.5,1740167433.898,2025-02-21T19:50:33.898Z
0,-1.2,-1,-3.9,-12.7,-11.5,1740167433.908,2025-02-21T19:50:33.908Z
0,-1.6,-1.6,-4.9,-13.4,-14.4,1740167433.918,2025-02-21T19:50:33.918Z
-0.2,-1.4,-1.6,-5.1,-13.9,-15.6,1740167433.928,2025-02-21T19:50:33.928Z
0.2,-1.2,-1,-5.4,-15.6,-14.9,1740167433.938,2025-02-21T19:50:33.938Z
0,-1.2,-1.4,-6.3,-16.3,-13.7,1740167433.948,2025-02-21T19:50:33.948Z
0,-1.6,-1.2,-6.6,-17.3,-12.9,1740167433.958,2025-02-21T19:50:33.958Z
0,-1.4,-1.6,-6.6,-17.6,-13.7,1740167433.968,2025-02-21T19:50:33.968Z
-0.4,-1.4,-1.8,-6.8,-18.1,-15.9,1740167433.978,2025-02-21T19:50:33.978Z
-0.6,-1.4,-1.6,-6.6,-18.8,-18.5,1740167433.988,2025-02-21T19:50:33.988Z
-0.2,-1.8,0,-7.1,-19,-19.3,1740167433.998,2025-02-21T19:50:33.998Z
-0.4,-1.4,-1.8,-7.3,-19,-17.3,1740167434.008,2025-02-21T19:50:34.008Z
0,-1.2,-1,-7.6,-19.3,-14.9,1740167434.018,2025-02-21T19:50:34.018Z
0.2,-1.6,-0.8,-7.3,-19.5,-12.9,1740167434.029,2025-02-21T19:50:34.029Z
0,-1.8,-1.2,-6.6,-19,-12,1740167434.039,2025-02-21T19:50:34.039Z
-0.4,-1.6,-1.6,-5.4,-18.1,-12.9,1740167434.049,2025-02-21T19:50:34.049Z
0,-1.8,-1,-4.1,-17.6,-15.4,1740167434.059,2025-02-21T19:50:34.059Z
0,-1.6,-1.8,-2.9,-16.3,-16.6,1740167434.069,2025-02-21T19:50:34.069Z
-0.2,-1.8,-1.2,-1.7,-15.6,-16.8,1740167434.079,2025-02-21T19:50:34.079Z
-0.4,-1.8,-1,-0.7,-14.9,-15.9,1740167434.089,2025-02-21T19:50:34.089Z
0,-1.4,-1,-0.2,-13.7,-15.6,1740167434.099,2025-02-21T19:50:34.099Z
0,-1.4,-0.6,0.2,-12.9,-15.6,1740167434.109,2025-02-21T19:50:34.109Z
0.2,-1.4,-0.8,0.7,-13.7,-16.8,1740167434.119,2025-02-21T19:50:34.119Z
0,-1.4,-1,-0.2,-12.9,-17.6,1740167434.129,2025-02-21T19:50:34.129Z
0.2,-1.6,-1,-0.7,-13.2,-18.5,1740167434.14,2025-02-21T19:50:34.140Z
0.2,-2,-1,-1.7,-12.4,-17.8,1740167434.15,2025-02-21T19:50:34.150Z
-0.2,-1.4,-1,-2,-12.4,-16.3,1740167434.16,2025-02-21T19:50:34.160Z
0,-2,-0.8,-2.7,-12,-13.9,1740167434.17,2025-02-21T19:50:34.170Z
-0.2,-1.4,-1.2,-3.7,-12,-12.4,1740167434.18,2025-02-21T19:50:34.180Z
0.2,-1.6,-1.2,-3.9,-11,-12,1740167434.19,2025-02-21T19:50:34.190Z
0.2,-2.2,-1.2,-4.6,-9.8,-11.7,1740167434.2,2025-02-21T19:50:34.200Z
0,-1.6,-1.8,-5.1,-9,-11.5,1740167434.21,2025-02-21T19:50:34.210Z
-0.2,-2,-1.2,-5.9,-7.3,-10.5,1740167434.22,2025-02-21T19:50:34.220Z
0,-1.6,-0.6,-5.9,-6.6,-9.3,1740167434.23,2025-02-21T19:50:34.230Z
0.6,-1.6,-1.6,-5.9,-5.6,-7.8,1740167434.24,2025-02-21T19:50:34.240Z
0.4,-1.6,-1,-5.9,-3.9,-6.6,1740167434.25,2025-02-21T19:50:34.250Z
0,-1.8,-1,-5.9,-2.4,-6.1,1740167434.26,2025-02-21T19:50:34.260Z
0.4,-2,-1,-5.6,-1,-6.3,1740167434.27,2025-02-21T19:50:34.270Z
0.2,-1.6,-1,-5.6,0,-6.3,1740167434.28,2025-02-21T19:50:34.280Z
0.2,-1.6,-1.4,-5.6,0.7,-6.3,1740167434.29,2025-02-21T19:50:34.290Z
0,-2.2,-1,-5.6,2,-6.3,1740167434.3,2025-02-21T19:50:34.300Z
0,-1.6,-1.8,-5.6,2.2,-6.1,1740167434.311,2025-02-21T19:50:34.311Z
-0.2,-2,-1,-5.4,2.9,-5.1,1740167434.321,2025-02-21T19:50:34.321Z
0,-1.6,-1,-5.1,4.1,-4.6,1740167434.331,2025-02-21T19:50:34.331Z
0,-1.6,-0.8,-4.6,5.1,-4.6,1740167434.341,2025-02-21T19:50:34.341Z
-0.2,-1.8,-1.4,-3.9,6.1,-3.7,1740167434.351,2025-02-21T19:50:34.351Z
0,-1.8,-1.2,-3.2,6.6,-2.2,1740167434.361,2025-02-21T19:50:34.361Z
0.2,-1.8,-1.6,-2.4,7.1,-1,1740167434.371,2025-02-21T19:50:34.371Z
0.4,-1.6,-1.2,-1.5,7.1,0,1740167434.381,2025-02-21T19:50:34.381Z
0,-1.8,-1,-0.7,7.3,-0.2,1740167434.391,2025-02-21T19:50:34.391Z
0,-1.8,-1.2,-0.2,7.8,-0.7,1740167434.401,2025-02-21T19:50:34.401Z
0,-1.6,-1.2,0.2,7.8,-1.2,1740167434.411,2025-02-21T19:50:34.411Z
0,-1.6,-1.6,0.2,7.3,-1.5,1740167434.422,2025-02-21T19:50:34.422Z
0.2,-1.4,-1.2,0,7.1,-1.7,1740167434.432,2025-02-21T19:50:34.432Z
0.2,-1.6,-1,-0.2,6.6,-2.2,1740167434.442,2025-02-21T19:50:34.442Z
-0.6,-1.6,-1.2,-0.5,6.1,-2.4,1740167434.452,2025-02-21T19:50:34.452Z
0,-1.8,-0.8,-0.5,5.6,-2.7,1740167434.462,2025-02-21T19:50:34.462Z
0.2,-1.6,-1.2,-1,5.4,-2.9,1740167434.472,2025-02-21T19:50:34.472Z
-0.2,-1.2,-1,-1,4.9,-3.2,1740167434.482,2025-02-21T19:50:34.482Z
-0.4,-2.2,-1.6,-1.5,4.9,-3.4,1740167434.492,2025-02-21T19:50:34.492Z
0.4,-1.6,-1.2,-2,4.6,-3.7,1740167434.502,2025-02-21T19:50:34.502Z
0,-2,-1,-2,4.4,-2.7,1740167434.512,2025-02-21T19:50:34.512Z
0,-1.6,-1.6,-2,4.6,-2.4,1740167434.522,2025-02-21T19:50:34.522Z
-0.2,-1.4,-1.6,-2,5.4,-2.2,1740167434.532,2025-02-21T19:50:34.532Z
0,-1.2,-1.2,-2,5.9,-2,1740167434.542,2025-02-21T19:50:34.542Z
-0.2,-1.6,-2,-1.7,6.1,-2,1740167434.552,2025-02-21T19:50:34.552Z
0.4,-1.8,-1.4,-2,6.8,-2.2,1740167434.562,2025-02-21T19:50:34.562Z
-0.2,-1.6,-2,-1.5,6.3,-2.9,1740167434.572,2025-02-21T19:50:34.572Z
0,-2,-0.8,-1.2,5.9,-3.2,1740167434.582,2025-02-21T19:50:34.582Z
0,-1.8,-1.4,-1.2,5.9,-2.9,1740167434.593,2025-02-21T19:50:34.593Z
-0.2,-1.4,-1.6,-0.7,5.4,-2.7,1740167434.603,2025-02-21T19:50:34.603Z
0.2,-1.6,-1,-0.2,5.1,-2.4,1740167434.613,2025-02-21T19:50:34.613Z
-0.4,-1.8,-1.4,0.2,4.9,-2,1740167434.623,2025-02-21T19:50:34.623Z
0.2,-1.8,-1.4,0.5,4.6,-2,1740167434.633,2025-02-21T19:50:34.633Z
0.2,-1.6,-2.2,1.2,3.9,-1.5,1740167434.643,2025-02-21T19:50:34.643Z
0.2,-1.8,-1,1,3.9,-1,1740167434.653,2025-02-21T19:50:34.653Z
0,-1.6,-1.4,0.7,3.2,-1.5,1740167434.663,2025-02-21T19:50:34.663Z
0.2,-2.2,-1.6,0.7,2.7,-2.2,1740167434.673,2025-02-21T19:50:34.673Z
0.4,-2.2,-1,0.5,2,-2.7,1740167434.683,2025-02-21T19:50:34.683Z
0.4,-1.6,-1,0.2,1.5,-2.7,1740167434.693,2025-02-21T19:50:34.693Z
0.2,-1.8,-1,-0.2,0.7,-2.7,1740167434.703,2025-02-21T19:50:34.703Z
-0.2,-1.8,-1.6,-0.7,0.7,-2.2,1740167434.714,2025-02-21T19:50:34.714Z
0.2,-2.2,-1.6,-1.5,-0.5,-1.2,1740167434.724,2025-02-21T19:50:34.724Z
0,-2.2,-1,-2,-0.5,-1.2,1740167434.734,2025-02-21T19:50:34.734Z
0,-1.8,-1.2,-2.9,-0.2,-0.7,1740167434.744,2025-02-21T19:50:34.744Z
0.2,-1.4,-1.2,-3.2,-0.7,-0.7,1740167434.754,2025-02-21T19:50:34.754Z
0.2,-2,-1.4,-3.9,-0.7,-0.7,1740167434.764,2025-02-21T19:50:34.764Z
0,-1.4,-1,-5.4,0.2,-1.5,1740167434.774,2025-02-21T19:50:34.774Z
0,-1.6,-1.4,-5.4,-1,-1.5,1740167434.784,2025-02-21T19:50:34.784Z
0.2,-1.4,-1.6,-5.9,-1,-1.2,1740167434.794,2025-02-21T19:50:34.794Z
